Data file,,DELRINNC010-UNHONED_ISO10_12DEG_003.TSV,,,,,,,,,,
,10:20:53,6,3590,2439.2,0.27,13.3,7,9.8,0.04,10,49.8,0.26
,10:20:54,6,3590,2440.2,0.28,13.3,7,9.8,0.038,10,49.8,0.27
,10:20:55,6,3590,2441.2,0.28,13.3,7,9.8,0.037,10,49.8,0.27
,10:20:56,6,3590,2442.2,0.28,13.3,7,9.7,0.039,10,49.8,0.27
,10:20:57,6,3590,2443.2,0.28,13.3,7,9.7,0.041,10,49.8,0.28
,10:20:58,6,3590,2444.2,0.29,13.3,7,9.7,0.043,10,49.8,0.28
,10:20:59,6,3590,2445.2,0.29,13.3,7,9.7,0.043,10,49.8,0.28
,10:21:00,6,3590,2446.2,0.28,13.3,7,9.7,0.042,10,49.8,0.27
,10:21:01,6,3590,2447.2,0.28,13.3,7,9.7,0.041,10,49.8,0.27
,10:21:02,6,3590,2448.2,0.28,13.3,7,9.7,0.04,10,49.8,0.27
,10:21:03,6,3590,2449.2,0.28,13.3,7,9.7,0.041,10,49.8,0.27
,10:21:04,6,3590,2450.2,0.27,13.3,7,9.7,0.041,10,49.8,0.26
,10:21:05,6,3590,2451.2,0.27,13.3,7,9.7,0.041,10,49.8,0.27
,10:21:06,6,3590,2452.2,0.28,13.3,6,9.7,0.043,10,49.8,0.27
,10:21:07,6,3590,2453.2,0.28,13.3,7,9.7,0.042,10,49.8,0.27
,10:21:08,6,3590,2454.2,0.28,13.3,7,9.7,0.041,10,49.8,0.27
,10:21:09,6,3590,2455.2,0.28,13.3,7,9.7,0.041,10,49.8,0.27
,10:21:10,6,3590,2456.2,0.28,13.3,7,9.7,0.041,10,49.8,0.27
,10:21:11,6,3590,2457.2,0.28,13.3,7,9.7,0.041,10,49.8,0.27
,10:21:12,6,3590,2458.2,0.28,13.3,7,9.7,0.041,10,49.8,0.27
,10:21:13,6,3590,2459.2,0.28,13.3,7,9.7,0.042,10,49.8,0.27
,10:21:14,6,3590,2460.2,0.28,13.3,7,9.7,0.042,10,49.8,0.27
,10:21:15,6,3590,2461.2,0.28,13.3,7,9.7,0.042,10,49.8,0.27
,10:21:16,6,3590,2462.2,0.28,13.3,7,9.7,0.04,10,49.8,0.27
,10:21:17,6,3590,2463.2,0.28,13.3,7,9.7,0.04,10,49.9,0.27
,10:21:18,6,3590,2464.2,0.28,13.3,7,9.7,0.04,10,49.8,0.27
,10:21:19,6,3590,2465.2,0.28,13.3,7,9.7,0.041,10,49.8,0.27
,10:21:20,6,3590,2466.2,0.29,13.3,7,9.7,0.041,10,49.8,0.28
,10:21:21,6,3590,2467.2,0.29,13.3,7,9.7,0.041,10,49.8,0.28
,10:21:22,6,3590,2468.2,0.29,13.3,7,9.7,0.041,10,49.8,0.28
,10:21:23,6,3590,2469.2,0.29,13.3,7,9.7,0.04,10,49.8,0.28
,10:21:24,6,3590,2470.2,0.29,13.3,7,9.7,0.04,10,49.8,0.28
,10:21:25,6,3590,2471.2,0.28,13.3,7,9.7,0.04,10,49.8,0.27
,10:21:26,6,3590,2472.2,0.28,13.3,7,9.6,0.039,10,49.8,0.27
,10:21:27,6,3590,2473.2,0.28,13.3,7,9.6,0.041,10,49.8,0.27
,10:21:28,6,3590,2474.2,0.28,13.3,7,9.6,0.041,10,49.8,0.27
,10:21:29,6,3590,2475.2,0.28,13.3,7,9.6,0.043,10,49.8,0.27
,10:21:30,6,3590,2476.2,0.28,13.3,7,9.6,0.042,10,49.8,0.27
,10:21:31,6,3590,2477.2,0.28,13.3,7,9.6,0.041,10,49.8,0.27
,10:21:32,6,3590,2478.2,0.28,13.3,7,9.6,0.041,10,49.8,0.27
,10:21:33,6,3590,2479.2,0.28,13.3,7,9.6,0.042,10,49.8,0.27
,10:21:34,6,3590,2480.2,0.28,13.3,7,9.6,0.041,10,49.8,0.27
,10:21:35,6,3590,2481.2,0.28,13.3,7,9.7,0.042,10,49.8,0.27
,10:21:36,6,3590,2482.2,0.28,13.3,7,9.7,0.042,10,49.8,0.27
,10:21:37,6,3590,2483.2,0.29,13.3,6,9.7,0.045,10,49.8,0.28
,10:21:38,6,3590,2484.2,0.29,13.3,7,9.7,0.044,10,49.9,0.28
,10:21:39,6,3590,2485.2,0.29,13.3,7,9.7,0.042,10,49.8,0.28
,10:21:40,6,3590,2486.2,0.29,13.3,7,9.7,0.042,10,49.8,0.28
,10:21:41,6,3590,2487.2,0.28,13.3,7,9.7,0.041,10,49.8,0.27
,10:21:42,6,3590,2488.2,0.28,13.3,7,9.7,0.041,10,49.8,0.27
,10:21:43,6,3590,2489.2,0.28,13.3,7,9.7,0.038,10,49.9,0.27
,10:21:44,6,3590,2490.2,0.28,13.3,7,9.7,0.037,10,49.8,0.27
,10:21:45,6,3590,2491.2,0.28,13.3,7,9.7,0.038,10,49.8,0.27
,10:21:46,6,3590,2492.2,0.28,13.3,7,9.7,0.038,10,49.8,0.27
,10:21:47,6,3590,2493.2,0.27,13.3,7,9.7,0.04,10,49.8,0.26
,10:21:48,6,3590,2494.2,0.28,13.3,7,9.7,0.04,10,49.8,0.27
,10:21:49,6,3590,2495.2,0.28,13.3,7,9.7,0.042,10,49.9,0.27
,10:21:50,6,3590,2496.2,0.28,13.3,7,9.7,0.042,10,49.8,0.27
,10:21:51,6,3590,2497.2,0.28,13.3,6,9.7,0.043,10,49.8,0.27
,10:21:52,6,3590,2498.2,0.28,13.3,6,9.7,0.043,10,49.8,0.27
,10:21:53,6,3590,2499.2,0.28,13.3,7,9.7,0.041,10,49.8,0.27
,10:21:54,6,3590,2500.2,0.27,13.3,7,9.7,0.041,10,49.8,0.26
,10:21:55,6,3590,2501.2,0.27,13.3,7,9.7,0.041,10,49.8,0.26
,10:21:56,6,3590,2502.2,0.27,13.3,6,9.7,0.043,10,49.8,0.26
,10:21:57,6,3590,2503.2,0.27,13.3,7,9.7,0.041,10,49.8,0.26
,10:21:58,6,3590,2504.2,0.28,13.3,7,9.7,0.04,10,49.8,0.27
,10:21:59,6,3590,2505.2,0.28,13.3,7,9.7,0.04,10,49.8,0.27
,10:22:00,6,3590,2506.2,0.28,13.3,7,9.7,0.042,10,49.8,0.27
,10:22:01,6,3590,2507.2,0.28,13.3,7,9.7,0.041,10,49.8,0.27
,10:22:02,6,3590,2508.2,0.27,13.3,7,9.7,0.041,10,49.8,0.26
,10:22:03,6,3590,2509.2,0.27,13.3,7,9.7,0.039,10,49.8,0.26
,10:22:04,6,3590,2510.2,0.27,13.3,7,9.7,0.04,10,49.8,0.26
,10:22:05,6,3590,2511.2,0.28,13.3,7,9.7,0.04,10,49.8,0.27
,10:22:06,6,3590,2512.2,0.28,13.3,7,9.7,0.04,10,49.8,0.27
,10:22:07,6,3590,2513.2,0.28,13.3,7,9.8,0.041,10,49.8,0.27
,10:22:08,6,3590,2514.2,0.28,13.3,7,9.8,0.041,10,49.8,0.27
,10:22:09,6,3590,2515.2,0.28,13.3,7,9.8,0.042,10,49.8,0.27
,10:22:10,6,3590,2516.2,0.29,13.3,7,9.8,0.041,10,49.8,0.28
,10:22:11,6,3590,2517.2,0.29,13.3,7,9.8,0.041,10,49.8,0.28
,10:22:12,6,3590,2518.2,0.28,13.3,7,9.8,0.043,10,49.8,0.27
,10:22:13,6,3590,2519.2,0.28,13.3,7,9.8,0.043,10,49.8,0.27
,10:22:14,6,3590,2520.2,0.28,13.3,7,9.8,0.041,10,49.8,0.27
,10:22:15,6,3590,2521.2,0.28,13.3,7,9.8,0.039,10,49.8,0.27
,10:22:16,6,3590,2522.2,0.28,13.3,7,9.8,0.038,10,49.9,0.27
,10:22:17,6,3590,2523.2,0.28,13.3,7,9.8,0.038,10,49.8,0.27
,10:22:18,6,3590,2524.2,0.28,13.3,7,9.8,0.04,10,49.8,0.27
,10:22:19,6,3590,2525.2,0.28,13.3,7,9.8,0.042,10,49.9,0.27
,10:22:20,6,3590,2526.2,0.28,13.3,7,9.8,0.042,10,49.8,0.27
,10:22:21,6,3590,2527.2,0.28,13.3,7,9.8,0.04,10,49.8,0.27
,10:22:22,6,3590,2528.2,0.28,13.3,7,9.8,0.04,10,49.8,0.27
,10:22:23,6,3590,2529.2,0.28,13.3,7,9.9,0.04,10,49.8,0.27
,10:22:24,6,3590,2530.2,0.27,13.3,7,9.9,0.041,10,49.8,0.26
,10:22:25,6,3590,2531.2,0.27,13.3,7,9.9,0.041,10,49.8,0.26
,10:22:26,6,3590,2532.2,0.27,13.3,7,9.9,0.041,10,49.8,0.26
,10:22:27,6,3590,2533.2,0.28,13.3,7,9.9,0.041,10,49.8,0.27
,10:22:28,6,3590,2534.2,0.28,13.3,7,9.9,0.041,10,49.8,0.27
,10:22:29,6,3590,2535.2,0.28,13.3,7,9.9,0.04,10,49.8,0.27
,10:22:30,6,3590,2536.2,0.28,13.3,7,9.9,0.04,10,49.8,0.27
,10:22:31,6,3590,2537.2,0.28,13.3,7,9.9,0.039,10,49.9,0.27
,10:22:32,6,3590,2538.2,0.28,13.3,7,10,0.038,10,49.8,0.27
,10:22:33,6,3590,2539.2,0.27,13.3,7,10,0.04,10,49.8,0.26
,10:22:34,6,3590,2540.2,0.27,13.3,7,10,0.039,10,49.8,0.26
,10:22:35,6,3590,2541.2,0.27,13.3,7,10,0.04,10,49.8,0.26
,10:22:36,6,3590,2542.2,0.27,13.3,7,10,0.04,10,49.8,0.26
,10:22:37,6,3590,2543.2,0.28,13.3,7,10,0.041,10,49.8,0.27
,10:22:38,6,3590,2544.2,0.28,13.3,7,10,0.041,10,49.8,0.27
,10:22:39,6,3590,2545.2,0.28,13.3,7,10,0.042,10,49.8,0.27
,10:22:40,6,3590,2546.2,0.28,13.3,7,10,0.04,10,49.8,0.27
,10:22:41,6,3590,2547.2,0.28,13.3,7,10,0.042,10,49.8,0.27
,10:22:42,6,3590,2548.2,0.28,13.3,7,10,0.042,10,49.8,0.27
,10:22:43,6,3590,2549.2,0.28,13.3,7,10.1,0.042,10,49.8,0.27
,10:22:44,6,3590,2550.2,0.28,13.3,7,10.1,0.04,10,49.8,0.27
,10:22:45,6,3590,2551.2,0.27,13.3,7,10.1,0.041,10,49.8,0.26
,10:22:46,6,3590,2552.2,0.27,13.3,7,10.1,0.04,10,49.8,0.26
,10:22:47,6,3590,2553.2,0.27,13.3,7,10.1,0.041,10,49.8,0.26
,10:22:48,6,3590,2554.2,0.28,13.3,7,10.1,0.041,10,49.8,0.27
,10:22:49,6,3590,2555.2,0.28,13.3,7,10.1,0.041,10,49.8,0.27
,10:22:50,6,3590,2556.2,0.28,13.3,7,10.2,0.04,10,49.8,0.27
,10:22:51,6,3590,2557.2,0.27,13.3,7,10.2,0.038,10,49.8,0.26
,10:22:52,6,3590,2558.2,0.27,13.3,7,10.2,0.038,10,49.8,0.26
,10:22:53,6,3590,2559.2,0.27,13.3,7,10.2,0.038,10,49.8,0.26
,10:22:54,6,3590,2560.2,0.27,13.3,7,10.2,0.04,10,49.8,0.26
,10:22:55,6,3590,2561.2,0.28,13.3,7,10.2,0.04,10,49.8,0.27
,10:22:56,6,3590,2562.2,0.28,13.3,7,10.2,0.04,10,49.8,0.27
,10:22:57,6,3590,2563.2,0.28,13.3,7,10.2,0.041,10,49.8,0.27
,10:22:58,6,3590,2564.2,0.28,13.3,7,10.2,0.042,10,49.8,0.27
,10:22:59,6,3590,2565.2,0.28,13.3,7,10.2,0.042,10,49.8,0.27
,10:23:00,6,3590,2566.2,0.28,13.3,6,10.3,0.044,10,49.8,0.27
,10:23:01,6,3590,2567.2,0.28,13.3,7,10.3,0.042,10,49.8,0.27
,10:23:02,6,3590,2568.2,0.28,13.3,7,10.3,0.042,10,49.8,0.27
,10:23:03,6,3590,2569.2,0.28,13.3,7,10.3,0.042,10,49.8,0.27
,10:23:04,6,3590,2570.2,0.28,13.3,7,10.3,0.043,10,49.9,0.27
,10:23:05,6,3590,2571.2,0.28,13.3,7,10.3,0.042,10,49.8,0.27
,10:23:06,6,3590,2572.2,0.27,13.3,7,10.4,0.041,10,49.8,0.26
,10:23:07,6,3590,2573.2,0.28,13.3,7,10.4,0.041,10,49.8,0.27
,10:23:08,6,3590,2574.2,0.28,13.3,7,10.4,0.041,10,49.8,0.27
,10:23:09,6,3590,2575.2,0.28,13.3,7,10.4,0.041,10,49.8,0.27
,10:23:10,6,3590,2576.2,0.28,13.3,7,10.4,0.04,10,49.8,0.27
,10:23:11,6,3590,2577.2,0.28,13.3,7,10.4,0.04,10,49.8,0.27
,10:23:12,6,3590,2578.2,0.28,13.3,7,10.5,0.04,10,49.8,0.27
,10:23:13,6,3590,2579.2,0.28,13.3,7,10.5,0.041,10,49.8,0.27
,10:23:14,6,3590,2580.2,0.28,13.3,7,10.5,0.04,10,49.8,0.27
,10:23:15,6,3590,2581.2,0.28,13.3,7,10.5,0.041,10,49.8,0.27
,10:23:16,6,3590,2582.2,0.27,13.3,7,10.5,0.041,10,49.8,0.26
,10:23:17,6,3590,2583.2,0.27,13.3,7,10.5,0.041,10,49.8,0.26
,10:23:18,6,3590,2584.2,0.28,13.3,7,10.5,0.04,10,49.8,0.27
,10:23:19,6,3590,2585.2,0.28,13.3,7,10.5,0.04,10,49.8,0.27
,10:23:20,6,3590,2586.2,0.28,13.3,7,10.6,0.04,10,49.8,0.27
,10:23:21,6,3590,2587.2,0.27,13.3,7,10.6,0.041,10,49.8,0.26
,10:23:22,6,3590,2588.2,0.27,13.3,7,10.6,0.041,10,49.8,0.26
,10:23:23,6,3590,2589.2,0.27,13.3,7,10.6,0.039,10,49.8,0.26
,10:23:24,6,3590,2590.2,0.27,13.3,7,10.6,0.039,10,49.8,0.26
,10:23:25,6,3590,2591.2,0.27,13.3,7,10.7,0.041,10,49.8,0.26
,10:23:26,6,3590,2592.2,0.27,13.3,7,10.7,0.041,10,49.8,0.26
,10:23:27,6,3590,2593.2,0.27,13.3,7,10.7,0.04,10,49.8,0.26
,10:23:28,6,3590,2594.2,0.27,13.3,7,10.7,0.04,10,49.8,0.26
,10:23:29,6,3590,2595.2,0.27,13.3,7,10.7,0.039,10,49.8,0.26
,10:23:30,6,3590,2596.2,0.27,13.3,7,10.7,0.039,10,49.8,0.26
,10:23:31,6,3590,2597.2,0.27,13.3,7,10.8,0.039,10,49.8,0.26
,10:23:32,6,3590,2598.2,0.27,13.3,7,10.8,0.038,10,49.8,0.26
,10:23:33,6,3590,2599.2,0.27,13.3,7,10.8,0.037,10,49.8,0.26
,10:23:34,6,3590,2600.2,0.27,13.3,7,10.8,0.039,10,49.8,0.26
,10:23:35,6,3590,2601.2,0.27,13.3,7,10.8,0.037,10,49.8,0.26
,10:23:36,6,3590,2602.2,0.27,13.3,7,10.8,0.038,10,49.8,0.26
,10:23:37,6,3590,2603.2,0.28,13.3,7,10.8,0.037,10,49.8,0.27
,10:23:38,6,3590,2604.2,0.28,13.3,7,10.9,0.037,10,49.8,0.27
,10:23:39,6,3590,2605.2,0.28,13.3,7,10.9,0.039,10,49.8,0.27
,10:23:40,6,3590,2606.2,0.28,13.3,7,10.9,0.04,10,49.8,0.27
,10:23:41,6,3590,2607.2,0.28,13.3,7,10.9,0.04,10,49.8,0.27
,10:23:42,6,3590,2608.2,0.28,13.3,7,10.9,0.042,10,49.8,0.27
,10:23:43,6,3590,2609.2,0.28,13.3,7,10.9,0.043,10,49.8,0.27
,10:23:44,6,3590,2610.2,0.28,13.3,7,11,0.042,10,49.8,0.27
,10:23:45,6,3590,2611.2,0.27,13.3,7,11,0.041,10,49.8,0.26
,10:23:46,6,3590,2612.2,0.27,13.3,7,11,0.039,10,49.8,0.26
,10:23:47,6,3590,2613.2,0.27,13.3,7,11,0.04,10,49.8,0.26
,10:23:48,6,3590,2614.2,0.28,13.3,7,11,0.041,10,49.8,0.27
,10:23:49,6,3590,2615.2,0.28,13.3,7,11.1,0.042,10,49.8,0.27
,10:23:50,6,3590,2616.2,0.29,13.3,7,11.1,0.041,10,49.8,0.28
,10:23:51,6,3590,2617.2,0.28,13.3,7,11.1,0.041,10,49.8,0.27
,10:23:52,6,3590,2618.2,0.28,13.3,7,11.1,0.043,10,49.8,0.27
,10:23:53,6,3590,2619.2,0.28,13.3,7,11.1,0.042,10,49.8,0.27
,10:23:54,6,3590,2620.2,0.28,13.3,7,11.1,0.041,10,49.8,0.27
,10:23:55,6,3590,2621.2,0.27,13.3,7,11.2,0.041,10,49.8,0.26
,10:23:56,6,3590,2622.2,0.27,13.3,7,11.2,0.041,10,49.8,0.26
,10:23:57,6,3590,2623.2,0.27,13.3,7,11.2,0.041,10,49.8,0.26
,10:23:58,6,3590,2624.2,0.27,13.3,7,11.2,0.04,10,49.8,0.26
,10:23:59,6,3590,2625.2,0.28,13.3,7,11.2,0.04,10,49.8,0.27
,10:24:00,6,3590,2626.2,0.28,13.3,7,11.3,0.04,10,49.8,0.27
,10:24:01,6,3590,2627.2,0.28,13.3,7,11.3,0.041,10,49.8,0.27
,10:24:02,6,3590,2628.2,0.28,13.3,7,11.3,0.04,10,49.8,0.27
,10:24:03,6,3590,2629.2,0.28,13.3,7,11.3,0.04,10,49.8,0.27
,10:24:04,6,3590,2630.2,0.27,13.3,7,11.3,0.039,10,49.8,0.26
,10:24:05,6,3590,2631.2,0.27,13.3,7,11.4,0.039,10,49.8,0.26
,10:24:06,6,3590,2632.2,0.27,13.3,7,11.4,0.041,10,49.8,0.26
,10:24:07,6,3590,2633.2,0.27,13.3,7,11.4,0.041,10,49.8,0.26
,10:24:08,6,3590,2634.2,0.28,13.3,7,11.4,0.04,10,49.8,0.26
,10:24:09,6,3590,2635.2,0.28,13.3,7,11.4,0.04,10,49.9,0.27
,10:24:10,6,3590,2636.2,0.28,13.3,7,11.5,0.041,10,49.8,0.27
,10:24:11,6,3590,2637.2,0.29,13.3,7,11.5,0.041,10,49.8,0.28
,10:24:12,6,3590,2638.2,0.28,13.3,7,11.5,0.041,10,49.8,0.27
,10:24:13,6,3590,2639.2,0.28,13.3,7,11.5,0.04,10,49.8,0.27
,10:24:14,6,3590,2640.2,0.28,13.3,7,11.5,0.04,10,49.9,0.27
,10:24:15,6,3590,2641.2,0.28,13.3,7,11.5,0.042,10,49.8,0.27
,10:24:16,6,3590,2642.2,0.28,13.3,7,11.5,0.042,10,49.8,0.27
,10:24:17,6,3590,2643.2,0.27,13.3,7,11.6,0.041,10,49.8,0.26
,10:24:18,6,3590,2644.2,0.28,13.3,7,11.6,0.04,10,49.8,0.27
,10:24:19,6,3590,2645.2,0.28,13.3,7,11.6,0.04,10,49.8,0.27
,10:24:20,6,3590,2646.2,0.28,13.3,7,11.7,0.04,10,49.8,0.27
,10:24:21,6,3590,2647.2,0.28,13.3,7,11.7,0.04,10,49.9,0.27
,10:24:22,6,3590,2648.2,0.28,13.3,7,11.7,0.039,10,49.8,0.27
,10:24:23,6,3590,2649.2,0.28,13.3,7,11.7,0.039,10,49.8,0.27
,10:24:24,6,3590,2650.2,0.28,13.3,7,11.7,0.041,10,49.8,0.27
,10:24:25,6,3590,2651.2,0.29,13.3,7,11.8,0.041,10,49.8,0.28
,10:24:26,6,3590,2652.2,0.29,13.3,7,11.8,0.043,10,49.8,0.28
,10:24:27,6,3590,2653.2,0.28,13.3,7,11.8,0.043,10,49.8,0.27
,10:24:28,6,3590,2654.2,0.28,13.3,7,11.8,0.04,10,49.8,0.27
,10:24:29,6,3590,2655.2,0.27,13.3,7,11.8,0.041,10,49.8,0.26
,10:24:30,6,3590,2656.2,0.27,13.3,7,11.9,0.041,10,49.8,0.26
,10:24:31,6,3590,2657.2,0.28,13.3,7,11.9,0.041,10,49.8,0.27
,10:24:32,6,3590,2658.2,0.28,13.3,7,11.9,0.042,10,49.8,0.27
,10:24:33,6,3590,2659.2,0.28,13.3,7,11.9,0.04,10,49.8,0.27
,10:24:34,6,3590,2660.2,0.27,13.3,7,11.9,0.041,10,49.8,0.26
,10:24:35,6,3590,2661.2,0.27,13.3,7,11.9,0.041,10,49.8,0.26
,10:24:36,6,3590,2662.2,0.28,13.3,7,12,0.041,10,49.8,0.27
,10:24:37,6,3590,2663.2,0.28,13.3,7,12,0.041,10,49.8,0.27
,10:24:38,6,3590,2664.2,0.27,13.3,7,12,0.041,10,49.8,0.26
,10:24:39,6,3590,2665.2,0.27,13.3,7,12,0.04,10,49.8,0.26
,10:24:40,6,3590,2666.2,0.27,13.3,7,12.1,0.04,10,49.8,0.26
,10:24:41,6,3590,2667.2,0.27,13.3,7,12.1,0.04,10,49.8,0.26
,10:24:42,6,3590,2668.2,0.27,13.3,7,12.1,0.041,10,49.8,0.26
,10:24:43,6,3590,2669.2,0.28,13.3,7,12.2,0.041,10,49.8,0.27
,10:24:44,6,3590,2670.2,0.28,13.3,7,12.2,0.041,10,49.8,0.26
,10:24:45,6,3590,2671.2,0.27,13.3,7,12.2,0.04,10,49.8,0.26
,10:24:46,6,3590,2672.2,0.27,13.3,7,12.2,0.039,10,49.8,0.26
,10:24:47,6,3590,2673.2,0.27,13.3,7,12.2,0.041,10,49.8,0.26
,10:24:48,6,3590,2674.2,0.27,13.3,7,12.3,0.041,10,49.8,0.26
,10:24:49,6,3590,2675.2,0.27,13.3,7,12.3,0.041,10,49.8,0.26
,10:24:50,6,3590,2676.2,0.27,13.3,7,12.3,0.039,10,49.8,0.26
,10:24:51,6,3590,2677.2,0.27,13.3,7,12.3,0.039,10,49.8,0.26
,10:24:52,6,3590,2678.2,0.27,13.3,7,12.3,0.038,10,49.8,0.26
,10:24:53,6,3590,2679.2,0.27,13.3,7,12.3,0.04,10,49.8,0.26
,10:24:54,6,3590,2680.2,0.27,13.3,7,12.4,0.039,10,49.8,0.26
,10:24:55,6,3590,2681.2,0.27,13.3,7,12.4,0.039,10,49.8,0.26
,10:24:56,6,3590,2682.2,0.27,13.3,7,12.4,0.039,10,49.8,0.26
,10:24:57,6,3590,2683.2,0.27,13.3,7,12.4,0.04,10,49.8,0.26
,10:24:58,6,3590,2684.2,0.27,13.3,7,12.5,0.038,10,49.8,0.26
,10:24:59,6,3590,2685.2,0.27,13.3,7,12.5,0.039,10,49.8,0.26
,10:25:00,6,3590,2686.2,0.27,13.3,7,12.5,0.041,10,49.8,0.26
,10:25:01,6,3590,2687.2,0.28,13.3,7,12.5,0.041,10,49.8,0.27
,10:25:02,6,3590,2688.2,0.28,13.3,7,12.6,0.04,10,49.8,0.27
,10:25:03,6,3590,2689.2,0.27,13.3,7,12.6,0.038,10,49.8,0.26
,10:25:04,6,3590,2690.2,0.27,13.3,7,12.6,0.038,10,49.8,0.26
,10:25:05,6,3590,2691.2,0.27,13.3,7,12.6,0.038,10,49.8,0.26
,10:25:06,6,3590,2692.2,0.27,13.3,7,12.7,0.038,10,49.8,0.26
,10:25:07,6,3590,2693.2,0.28,13.3,7,12.7,0.038,10,49.8,0.27
,10:25:08,6,3590,2694.2,0.28,13.3,7,12.7,0.04,10,49.8,0.27
,10:25:09,6,3590,2695.2,0.28,13.3,7,12.7,0.042,10,49.8,0.27
,10:25:10,6,3590,2696.2,0.28,13.3,7,12.7,0.041,10,49.8,0.27
,10:25:11,6,3590,2697.2,0.27,13.3,7,12.7,0.041,10,49.8,0.26
,10:25:12,6,3590,2698.2,0.27,13.3,7,12.8,0.041,10,49.8,0.26
,10:25:13,6,3590,2699.2,0.27,13.3,7,12.8,0.04,10,49.8,0.26
,10:25:14,6,3590,2700.2,0.27,13.3,6,12.8,0.042,10,49.8,0.26
,10:25:15,6,3590,2701.2,0.27,13.3,7,12.8,0.04,10,49.8,0.26
,10:25:16,6,3590,2702.2,0.27,13.3,7,12.8,0.041,10,49.8,0.26
,10:25:17,6,3590,2703.2,0.28,13.3,7,12.9,0.041,10,49.8,0.27
,10:25:18,6,3590,2704.2,0.28,13.3,7,12.9,0.041,10,49.8,0.27
,10:25:19,6,3590,2705.2,0.27,13.3,7,12.9,0.038,10,49.8,0.26
,10:25:20,6,3590,2706.2,0.27,13.3,7,12.9,0.037,10,49.8,0.26
,10:25:21,6,3590,2707.2,0.27,13.3,7,12.9,0.036,10,49.8,0.26
,10:25:22,6,3590,2708.2,0.27,13.3,7,13,0.037,10,49.8,0.26
,10:25:23,6,3590,2709.2,0.28,13.3,7,13,0.038,10,49.8,0.27
,10:25:24,6,3590,2710.2,0.28,13.3,7,13,0.042,10,49.8,0.27
,10:25:25,6,3590,2711.2,0.28,13.3,7,13.1,0.041,10,49.8,0.27
,10:25:26,6,3590,2712.2,0.27,13.3,6,13.1,0.043,10,49.8,0.26
,10:25:27,6,3590,2713.2,0.28,13.3,7,13.1,0.041,10,49.8,0.27
,10:25:28,6,3590,2714.2,0.28,13.3,7,13.1,0.042,10,49.8,0.27
,10:25:29,6,3590,2715.2,0.28,13.3,7,13.1,0.042,10,49.8,0.27
,10:25:30,6,3590,2716.2,0.28,13.3,7,13.1,0.042,10,49.8,0.27
,10:25:31,6,3590,2717.2,0.27,13.3,7,13.1,0.041,10,49.8,0.26
,10:25:32,6,3590,2718.2,0.27,13.3,7,13.2,0.04,10,49.8,0.26
,10:25:33,6,3590,2719.2,0.27,13.3,7,13.2,0.04,10,49.8,0.27
,10:25:34,6,3590,2720.2,0.28,13.3,7,13.2,0.04,10,49.8,0.27
,10:25:35,6,3590,2721.2,0.28,13.3,7,13.2,0.04,10,49.8,0.27
,10:25:36,6,3590,2722.2,0.27,13.3,7,13.3,0.04,10,49.9,0.26
,10:25:37,6,3590,2723.2,0.27,13.3,7,13.3,0.041,10,49.8,0.26
,10:25:38,6,3590,2724.2,0.27,13.3,7,13.3,0.041,10,49.8,0.26
,10:25:39,6,3590,2725.2,0.27,13.3,7,13.3,0.037,10,49.8,0.26
,10:25:40,6,3590,2726.2,0.27,13.3,7,13.3,0.036,10,49.8,0.26
,10:25:41,6,3590,2727.2,0.27,13.3,7,13.4,0.037,10,49.8,0.26
,10:25:42,6,3590,2728.2,0.28,13.3,7,13.4,0.038,10,49.8,0.27
,10:25:43,6,3590,2729.2,0.28,13.3,7,13.4,0.04,10,49.8,0.27
,10:25:44,6,3590,2730.2,0.28,13.3,7,13.4,0.042,10,49.8,0.27
,10:25:45,6,3590,2731.2,0.28,13.3,7,13.4,0.041,10,49.8,0.27
,10:25:46,6,3590,2732.2,0.28,13.3,7,13.4,0.041,10,49.8,0.27
,10:25:47,6,3590,2733.2,0.28,13.3,7,13.5,0.042,10,49.8,0.27
,10:25:48,6,3590,2734.2,0.27,13.3,7,13.5,0.041,10,49.8,0.26
,10:25:49,6,3590,2735.2,0.27,13.3,7,13.5,0.041,10,49.8,0.26
,10:25:50,6,3590,2736.2,0.28,13.3,7,13.5,0.041,10,49.8,0.27
,10:25:51,6,3590,2737.2,0.28,13.3,7,13.5,0.042,10,49.8,0.27
,10:25:52,6,3590,2738.2,0.28,13.3,7,13.5,0.04,10,49.8,0.27
,10:25:53,6,3590,2739.2,0.28,13.3,7,13.5,0.041,10,49.8,0.27
,10:25:54,6,3590,2740.2,0.27,13.3,7,13.6,0.04,10,49.8,0.26
,10:25:55,6,3590,2741.2,0.28,13.3,7,13.6,0.04,10,49.9,0.27
,10:25:56,6,3590,2742.2,0.28,13.3,7,13.6,0.04,10,49.8,0.27
,10:25:57,6,3590,2743.2,0.28,13.3,7,13.6,0.042,10,49.8,0.27
,10:25:58,6,3590,2744.2,0.28,13.3,7,13.6,0.041,10,49.8,0.27
,10:25:59,6,3590,2745.2,0.28,13.3,7,13.7,0.041,10,49.8,0.27
,10:26:00,6,3590,2746.2,0.28,13.3,7,13.7,0.041,10,49.8,0.27
,10:26:01,6,3590,2747.2,0.28,13.3,7,13.7,0.041,10,49.8,0.27
,10:26:02,6,3590,2748.2,0.28,13.3,7,13.7,0.041,10,49.8,0.27
,10:26:03,6,3590,2749.2,0.28,13.3,7,13.7,0.042,10,49.9,0.27
