Data file,,DELRINNC010_ISO10_12C_007_12HOURTEST.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_12DEG_12HRS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,08/04/2016,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,Delrin NC010 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,12 Hour Test,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 12:46:49 on 08/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,21:51:28,4,43200,32678.4,1,13.3,7,10.6,0.15,10,50.1,0.94
,21:51:29,4,43200,32679.4,1,13.3,7,10.6,0.15,10,50.1,0.93
,21:51:30,4,43200,32680.4,1,13.3,7,10.6,0.15,10,50.1,0.93
,21:51:31,4,43200,32681.4,1,13.3,7,10.6,0.149,10,50.1,0.93
,21:51:32,4,43200,32682.4,1,13.3,7,10.6,0.149,10,50.1,0.93
,21:51:33,4,43200,32683.4,1,13.3,7,10.7,0.144,10,50.1,0.93
,21:51:34,4,43200,32684.4,1,13.3,7,10.7,0.144,10,50.1,0.93
,21:51:35,4,43200,32685.4,1,13.3,7,10.7,0.145,10,50.1,0.94
,21:51:36,4,43200,32686.4,1,13.3,7,10.7,0.145,10,50.1,0.94
,21:51:37,4,43200,32687.4,1,13.3,7,10.7,0.15,10,50.1,0.93
,21:51:38,4,43200,32688.4,1,13.3,7,10.7,0.15,10,50.1,0.94
,21:51:39,4,43200,32689.4,1,13.3,7,10.7,0.15,10,50.1,0.94
,21:51:40,4,43200,32690.4,1,13.3,7,10.7,0.15,10,50.1,0.94
,21:51:41,4,43200,32691.4,1.01,13.3,7,10.7,0.146,10,50,0.94
,21:51:42,4,43200,32692.4,1.01,13.3,7,10.7,0.146,10,50.1,0.95
,21:51:43,4,43200,32693.4,1.02,13.3,7,10.7,0.147,10,50.1,0.95
,21:51:44,4,43200,32694.4,1.02,13.3,7,10.8,0.147,10,50,0.95
,21:51:45,4,43200,32695.4,1.01,13.3,7,10.8,0.146,10,50.1,0.95
,21:51:46,4,43200,32696.4,1.01,13.3,7,10.8,0.146,10,50.1,0.95
,21:51:47,4,43200,32697.4,1.01,13.3,7,10.8,0.146,10,50.1,0.94
,21:51:48,4,43200,32698.4,1.01,13.3,7,10.8,0.146,10,50.1,0.94
,21:51:49,4,43200,32699.4,1.01,13.3,7,10.8,0.146,10,50.1,0.94
,21:51:50,4,43200,32700.4,1.01,13.3,7,10.8,0.14,10,50.1,0.94
,21:51:51,4,43200,32701.4,1.01,13.3,7,10.8,0.136,10,50.1,0.94
,21:51:52,4,43200,32702.4,1.01,13.3,7,10.8,0.14,10,50.1,0.94
,21:51:53,4,43200,32703.4,1.01,13.3,7,10.8,0.146,10,50.1,0.94
,21:51:54,4,43200,32704.4,1,13.3,7,10.8,0.15,10,50.1,0.94
,21:51:55,4,43200,32705.4,1,13.3,7,10.9,0.15,10,50.1,0.93
,21:51:56,4,43200,32706.4,1,13.3,6,10.9,0.156,10,50.1,0.93
,21:51:57,4,43200,32707.4,1,13.3,7,10.9,0.15,10,50.1,0.94
,21:51:58,4,43200,32708.4,1,13.3,7,10.9,0.15,10,50.1,0.94
,21:51:59,4,43200,32709.4,1.01,13.3,7,10.9,0.151,10,50.1,0.94
,21:52:00,4,43200,32710.4,1.01,13.3,7,10.9,0.151,10,50,0.94
,21:52:01,4,43200,32711.4,1.01,13.3,7,10.9,0.152,10,50.1,0.95
,21:52:02,4,43200,32712.4,1.01,13.3,7,10.9,0.146,10,50.1,0.95
,21:52:03,4,43200,32713.4,1.01,13.3,7,11,0.146,10,50,0.95
,21:52:04,4,43200,32714.4,1.01,13.3,7,11,0.152,10,50.1,0.95
,21:52:05,4,43200,32715.4,1.01,13.3,7,11,0.151,10,50.1,0.94
,21:52:06,4,43200,32716.4,1.01,13.3,7,11,0.146,10,50.1,0.94
,21:52:07,4,43200,32717.4,1.01,13.3,7,11,0.146,10,50.1,0.95
,21:52:08,4,43200,32718.4,1.01,13.3,7,11,0.146,10,50,0.95
,21:52:09,4,43200,32719.4,1.01,13.3,7,11,0.152,10,50.1,0.95
,21:52:10,4,43200,32720.4,1.01,13.3,7,11,0.151,10,50.1,0.94
,21:52:11,4,43200,32721.4,1.01,13.3,7,11,0.146,10,50.1,0.95
,21:52:12,4,43200,32722.4,1.01,13.3,7,11,0.146,10,50.1,0.94
,21:52:13,4,43200,32723.4,1.01,13.3,7,11.1,0.145,10,50.1,0.94
,21:52:14,4,43200,32724.4,1,13.3,7,11.1,0.15,10,50,0.94
,21:52:15,4,43200,32725.4,1,13.3,7,11.1,0.15,10,50.1,0.94
,21:52:16,4,43200,32726.4,1.01,13.3,7,11.1,0.151,10,50.1,0.94
,21:52:17,4,43200,32727.4,1.01,13.3,7,11.1,0.152,10,50,0.95
,21:52:18,4,43200,32728.4,1.01,13.3,7,11.1,0.146,10,50.1,0.95
,21:52:19,4,43200,32729.4,1.02,13.3,7,11.1,0.147,10,50.1,0.95
,21:52:20,4,43200,32730.4,1.01,13.3,7,11.2,0.146,10,50.1,0.95
,21:52:21,4,43200,32731.4,1.01,13.3,7,11.2,0.146,10,50,0.95
,21:52:22,4,43200,32732.4,1.01,13.3,7,11.2,0.146,10,50.1,0.94
,21:52:23,4,43200,32733.4,1.01,13.3,7,11.2,0.146,10,50.1,0.94
,21:52:24,4,43200,32734.4,1.01,13.3,7,11.2,0.146,10,50.1,0.94
,21:52:25,4,43200,32735.4,1.01,13.3,7,11.2,0.146,10,50.1,0.94
,21:52:26,4,43200,32736.4,1.01,13.3,7,11.3,0.151,10,50.1,0.94
,21:52:27,4,43200,32737.4,1.01,13.3,7,11.3,0.146,10,50.1,0.95
,21:52:28,4,43200,32738.4,1.01,13.3,7,11.3,0.146,10,50.1,0.95
,21:52:29,4,43200,32739.4,1.01,13.3,7,11.3,0.146,10,50.1,0.95
,21:52:30,4,43200,32740.4,1.01,13.3,7,11.3,0.141,10,50.1,0.95
,21:52:31,4,43200,32741.4,1.01,13.3,7,11.3,0.14,10,50.1,0.94
,21:52:32,4,43200,32742.4,1.01,13.3,7,11.3,0.145,10,50.1,0.94
,21:52:33,4,43200,32743.4,1.01,13.3,7,11.3,0.151,10,50.1,0.94
,21:52:34,4,43200,32744.4,1.01,13.3,7,11.3,0.145,10,50.1,0.94
,21:52:35,4,43200,32745.4,1.01,13.3,7,11.4,0.146,10,50.1,0.94
,21:52:36,4,43200,32746.4,1.01,13.3,7,11.4,0.146,10,50.1,0.94
,21:52:37,4,43200,32747.4,1.01,13.3,7,11.4,0.151,10,50.1,0.94
,21:52:38,4,43200,32748.4,1,13.3,7,11.4,0.145,10,50.1,0.94
,21:52:39,4,43200,32749.4,1.01,13.3,7,11.4,0.145,10,50.1,0.94
,21:52:40,4,43200,32750.4,1.01,13.3,7,11.4,0.151,10,50.1,0.94
,21:52:41,4,43200,32751.4,1.01,13.3,7,11.4,0.151,10,50.1,0.94
,21:52:42,4,43200,32752.4,1,13.3,6,11.5,0.156,10,50.1,0.94
,21:52:43,4,43200,32753.4,1,13.3,7,11.5,0.15,10,50.1,0.94
,21:52:44,4,43200,32754.4,1.01,13.3,7,11.5,0.145,10,50.1,0.94
,21:52:45,4,43200,32755.4,1.01,13.3,7,11.5,0.145,10,50.1,0.94
,21:52:46,4,43200,32756.4,1.01,13.3,7,11.5,0.145,10,50.1,0.94
,21:52:47,4,43200,32757.4,1.01,13.3,7,11.6,0.141,10,50.1,0.95
,21:52:48,4,43200,32758.4,1.01,13.3,7,11.6,0.136,10,50.1,0.95
,21:52:49,4,43200,32759.4,1.02,13.3,7,11.6,0.142,10,50.1,0.95
,21:52:50,4,43200,32760.4,1.02,13.3,7,11.6,0.147,10,50.1,0.95
,21:52:51,4,43200,32761.4,1.01,13.3,7,11.6,0.152,10,50.1,0.95
,21:52:52,4,43200,32762.4,1.01,13.3,7,11.6,0.151,10,50.1,0.94
,21:52:53,4,43200,32763.4,1,13.3,6,11.6,0.156,10,50.1,0.94
,21:52:54,4,43200,32764.4,1.01,13.3,6,11.6,0.157,10,50.1,0.94
,21:52:55,4,43200,32765.4,1.01,13.3,6,11.7,0.157,10,50.1,0.95
,21:52:56,4,43200,32766.4,1.01,13.3,7,11.7,0.152,10,50.1,0.95
,21:52:57,4,43200,32767.4,1.02,13.3,7,11.7,0.153,10,50.1,0.95
,21:52:58,4,43200,32768.4,1.02,13.3,7,11.7,0.147,10,50.1,0.95
,21:52:59,4,43200,32769.4,1.02,13.3,7,11.7,0.147,10,50.1,0.95
,21:53:00,4,43200,32770.4,1.02,13.3,7,11.7,0.147,10,50,0.95
,21:53:01,4,43200,32771.4,1.01,13.3,7,11.8,0.146,10,50.1,0.95
,21:53:02,4,43200,32772.4,1.01,13.3,7,11.8,0.152,10,50.1,0.95
,21:53:03,4,43200,32773.4,1.01,13.3,7,11.8,0.152,10,50.1,0.95
,21:53:04,4,43200,32774.4,1.02,13.3,7,11.8,0.147,10,50.1,0.95
,21:53:05,4,43200,32775.4,1.02,13.3,7,11.8,0.137,10,50,0.95
,21:53:06,4,43200,32776.4,1.02,13.3,7,11.8,0.137,10,50.1,0.95
,21:53:07,4,43200,32777.4,1.02,13.3,7,11.9,0.142,10,50.1,0.95
,21:53:08,4,43200,32778.4,1.02,13.3,7,11.9,0.147,10,50.1,0.95
,21:53:09,4,43200,32779.4,1.02,13.3,7,11.9,0.152,10,50.1,0.95
,21:53:10,4,43200,32780.4,1.01,13.3,6,11.9,0.158,10,50.1,0.95
,21:53:11,4,43200,32781.4,1.01,13.3,6,11.9,0.157,10,50,0.94
,21:53:12,4,43200,32782.4,1.01,13.3,7,11.9,0.152,10,50.1,0.95
,21:53:13,4,43200,32783.4,1.01,13.3,7,11.9,0.152,10,50.1,0.95
,21:53:14,4,43200,32784.4,1.02,13.3,7,12,0.152,10,50.1,0.95
,21:53:15,4,43200,32785.4,1.02,13.3,7,12,0.153,10,50.1,0.95
,21:53:16,4,43200,32786.4,1.02,13.3,7,12,0.147,10,50.1,0.95
,21:53:17,4,43200,32787.4,1.02,13.3,7,12,0.147,10,50.1,0.95
,21:53:18,4,43200,32788.4,1.02,13.3,7,12,0.142,10,50.1,0.96
,21:53:19,4,43200,32789.4,1.02,13.3,7,12.1,0.142,10,50.1,0.95
,21:53:20,4,43200,32790.4,1.02,13.3,7,12.1,0.142,10,50.1,0.95
,21:53:21,4,43200,32791.4,1.02,13.3,7,12.1,0.147,10,50.1,0.95
,21:53:22,4,43200,32792.4,1.02,13.3,7,12.1,0.147,10,50.1,0.95
,21:53:23,4,43200,32793.4,1.02,13.3,7,12.1,0.152,10,50.1,0.95
,21:53:24,4,43200,32794.4,1.01,13.3,7,12.1,0.152,10,50.1,0.95
,21:53:25,4,43200,32795.4,1.01,13.3,7,12.2,0.152,10,50.1,0.95
,21:53:26,4,43200,32796.4,1.01,13.3,7,12.2,0.152,10,50.1,0.95
,21:53:27,4,43200,32797.4,1.01,13.3,7,12.2,0.152,10,50.1,0.95
,21:53:28,4,43200,32798.4,1.01,13.3,7,12.2,0.146,10,50.1,0.95
,21:53:29,4,43200,32799.4,1.02,13.3,7,12.2,0.152,10,50.1,0.95
,21:53:30,4,43200,32800.4,1.02,13.3,7,12.2,0.147,10,50.1,0.95
,21:53:31,4,43200,32801.4,1.02,13.3,7,12.2,0.147,10,50.1,0.96
,21:53:32,4,43200,32802.4,1.02,13.3,7,12.3,0.142,10,50.1,0.96
,21:53:33,4,43200,32803.4,1.02,13.3,7,12.3,0.142,10,50.1,0.95
,21:53:34,4,43200,32804.4,1.02,13.3,7,12.3,0.142,10,50.1,0.95
,21:53:35,4,43200,32805.4,1.02,13.3,7,12.3,0.142,10,50.1,0.95
,21:53:36,4,43200,32806.4,1.01,13.3,7,12.3,0.146,10,50,0.95
,21:53:37,4,43200,32807.4,1.01,13.3,7,12.4,0.151,10,50.1,0.94
,21:53:38,4,43200,32808.4,1,13.3,7,12.4,0.15,10,50.1,0.94
,21:53:39,4,43200,32809.4,1,13.3,7,12.4,0.15,10,50.1,0.94
,21:53:40,4,43200,32810.4,1,13.3,7,12.4,0.15,10,50.1,0.94
,21:53:41,4,43200,32811.4,1.01,13.3,7,12.4,0.151,10,50.1,0.94
,21:53:42,4,43200,32812.4,1.01,13.3,7,12.4,0.151,10,50,0.94
,21:53:43,4,43200,32813.4,1.01,13.3,7,12.5,0.152,10,50,0.95
,21:53:44,4,43200,32814.4,1.01,13.3,7,12.5,0.152,10,50.1,0.95
,21:53:45,4,43200,32815.4,1.01,13.3,6,12.5,0.158,10,50.1,0.95
,21:53:46,4,43200,32816.4,1.01,13.3,7,12.5,0.152,10,50.1,0.95
,21:53:47,4,43200,32817.4,1.02,13.3,6,12.5,0.159,10,50.1,0.96
,21:53:48,4,43200,32818.4,1.03,13.3,7,12.5,0.154,10,50.1,0.96
,21:53:49,4,43200,32819.4,1.03,13.3,7,12.5,0.143,10,50.1,0.96
,21:53:50,4,43200,32820.4,1.03,13.3,7,12.5,0.143,10,50.1,0.96
,21:53:51,4,43200,32821.4,1.02,13.3,7,12.6,0.143,10,50.1,0.96
,21:53:52,4,43200,32822.4,1.02,13.3,7,12.6,0.137,10,50.1,0.96
,21:53:53,4,43200,32823.4,1.02,13.3,7,12.6,0.137,10,50,0.96
,21:53:54,4,43200,32824.4,1.02,13.3,7,12.6,0.147,10,50.1,0.96
,21:53:55,4,43200,32825.4,1.02,13.3,7,12.6,0.153,10,50.1,0.95
,21:53:56,4,43200,32826.4,1.02,13.3,6,12.7,0.159,10,50.1,0.95
,21:53:57,4,43200,32827.4,1.02,13.3,7,12.7,0.152,10,50.1,0.95
,21:53:58,4,43200,32828.4,1.01,13.3,7,12.7,0.152,10,50.1,0.95
,21:53:59,4,43200,32829.4,1.01,13.3,7,12.7,0.152,10,50.1,0.95
,21:54:00,4,43200,32830.4,1.01,13.3,7,12.7,0.152,10,50.1,0.95
,21:54:01,4,43200,32831.4,1.01,13.3,7,12.7,0.152,10,50,0.95
,21:54:02,4,43200,32832.4,1.01,13.3,7,12.8,0.146,10,50.1,0.95
,21:54:03,4,43200,32833.4,1.01,13.3,7,12.8,0.146,10,50.1,0.95
,21:54:04,4,43200,32834.4,1.02,13.3,7,12.8,0.153,10,50.1,0.95
,21:54:05,4,43200,32835.4,1.02,13.3,7,12.8,0.152,10,50.1,0.95
,21:54:06,4,43200,32836.4,1.02,13.3,7,12.8,0.147,10,50.1,0.95
,21:54:07,4,43200,32837.4,1.02,13.3,7,12.8,0.147,10,50.1,0.96
,21:54:08,4,43200,32838.4,1.02,13.3,7,12.8,0.148,10,50.1,0.96
,21:54:09,4,43200,32839.4,1.02,13.3,7,12.8,0.148,10,50.1,0.96
,21:54:10,4,43200,32840.4,1.02,13.3,7,12.8,0.148,10,50,0.96
,21:54:11,4,43200,32841.4,1.02,13.3,7,12.9,0.143,10,50.1,0.96
,21:54:12,4,43200,32842.4,1.02,13.3,7,12.9,0.142,10,50.1,0.95
,21:54:13,4,43200,32843.4,1.02,13.3,7,12.9,0.142,10,50.1,0.95
,21:54:14,4,43200,32844.4,1.02,13.3,7,12.9,0.147,10,50.1,0.95
,21:54:15,4,43200,32845.4,1.02,13.3,7,12.9,0.147,10,50,0.95
,21:54:16,4,43200,32846.4,1.02,13.3,7,12.9,0.147,10,50.1,0.95
,21:54:17,4,43200,32847.4,1.01,13.3,7,13,0.152,10,50.1,0.95
,21:54:18,4,43200,32848.4,1.01,13.3,6,13,0.157,10,50.1,0.94
,21:54:19,4,43200,32849.4,1,13.3,6,13,0.156,10,50.1,0.94
,21:54:20,4,43200,32850.4,1.01,13.3,7,13,0.151,10,50.1,0.94
,21:54:21,4,43200,32851.4,1.01,13.3,7,13,0.152,10,50.1,0.95
,21:54:22,4,43200,32852.4,1.02,13.3,7,13,0.152,10,50.1,0.95
,21:54:23,4,43200,32853.4,1.02,13.3,7,13.1,0.153,10,50.1,0.96
,21:54:24,4,43200,32854.4,1.02,13.3,7,13.1,0.153,10,50,0.96
,21:54:25,4,43200,32855.4,1.02,13.3,7,13.1,0.148,10,50.1,0.96
,21:54:26,4,43200,32856.4,1.02,13.3,7,13.1,0.148,10,50.1,0.96
,21:54:27,4,43200,32857.4,1.02,13.3,7,13.1,0.147,10,50.1,0.96
,21:54:28,4,43200,32858.4,1.02,13.3,7,13.1,0.147,10,50.1,0.95
,21:54:29,4,43200,32859.4,1.02,13.3,7,13.1,0.147,10,50.1,0.96
,21:54:30,4,43200,32860.4,1.02,13.3,7,13.1,0.153,10,50.1,0.96
,21:54:31,4,43200,32861.4,1.02,13.3,7,13.1,0.148,10,50.1,0.96
,21:54:32,4,43200,32862.4,1.02,13.3,7,13.2,0.143,10,50.1,0.96
,21:54:33,4,43200,32863.4,1.02,13.3,7,13.2,0.142,10,50.1,0.96
,21:54:34,4,43200,32864.4,1.02,13.3,7,13.2,0.147,10,50.1,0.96
,21:54:35,4,43200,32865.4,1.02,13.3,7,13.2,0.153,10,50.1,0.95
,21:54:36,4,43200,32866.4,1.02,13.3,7,13.2,0.152,10,50.1,0.95
,21:54:37,4,43200,32867.4,1.02,13.3,7,13.2,0.147,10,50.1,0.95
,21:54:38,4,43200,32868.4,1.01,13.3,7,13.2,0.146,10,50.1,0.95
,21:54:39,4,43200,32869.4,1.01,13.3,7,13.3,0.152,10,50.1,0.95
,21:54:40,4,43200,32870.4,1.01,13.3,7,13.3,0.146,10,50.1,0.95
,21:54:41,4,43200,32871.4,1.01,13.3,7,13.3,0.152,10,50.1,0.95
,21:54:42,4,43200,32872.4,1.01,13.3,7,13.3,0.152,10,50.1,0.95
,21:54:43,4,43200,32873.4,1.01,13.3,7,13.3,0.152,10,50.1,0.95
,21:54:44,4,43200,32874.4,1.02,13.3,7,13.3,0.147,10,50.1,0.95
,21:54:45,4,43200,32875.4,1.02,13.3,7,13.3,0.147,10,50.1,0.95
,21:54:46,4,43200,32876.4,1.02,13.3,7,13.3,0.142,10,50.1,0.96
,21:54:47,4,43200,32877.4,1.02,13.3,7,13.3,0.142,10,50.1,0.95
,21:54:48,4,43200,32878.4,1.02,13.3,7,13.3,0.142,10,50.1,0.95
,21:54:49,4,43200,32879.4,1.02,13.3,7,13.3,0.142,10,50.1,0.95
,21:54:50,4,43200,32880.4,1.01,13.3,7,13.3,0.146,10,50.1,0.94
,21:54:51,4,43200,32881.4,1,13.3,7,13.4,0.15,10,50.1,0.94
,21:54:52,4,43200,32882.4,1,13.3,7,13.4,0.15,10,50.1,0.93
,21:54:53,4,43200,32883.4,1,13.3,7,13.4,0.15,10,50,0.93
,21:54:54,4,43200,32884.4,1,13.3,7,13.4,0.15,10,50.1,0.94
,21:54:55,4,43200,32885.4,1,13.3,7,13.4,0.145,10,50.1,0.94
,21:54:56,4,43200,32886.4,1.01,13.3,7,13.4,0.151,10,50.1,0.94
,21:54:57,4,43200,32887.4,1.01,13.3,7,13.4,0.151,10,50,0.94
,21:54:58,4,43200,32888.4,1.01,13.3,7,13.4,0.151,10,50.1,0.94
,21:54:59,4,43200,32889.4,1.01,13.3,7,13.4,0.151,10,50,0.94
,21:55:00,4,43200,32890.4,1.01,13.3,7,13.4,0.151,10,50.1,0.94
,21:55:01,4,43200,32891.4,1.01,13.3,7,13.4,0.146,10,50,0.95
,21:55:02,4,43200,32892.4,1.01,13.3,7,13.4,0.146,10,50.1,0.95
,21:55:03,4,43200,32893.4,1.01,13.3,7,13.4,0.152,10,50.1,0.95
,21:55:04,4,43200,32894.4,1.01,13.3,7,13.4,0.152,10,50,0.95
,21:55:05,4,43200,32895.4,1.01,13.3,7,13.4,0.151,10,50,0.94
,21:55:06,4,43200,32896.4,1.01,13.3,7,13.5,0.152,10,50.1,0.95
,21:55:07,4,43200,32897.4,1.01,13.3,6,13.5,0.158,10,50.1,0.95
,21:55:08,4,43200,32898.4,1.02,13.3,6,13.5,0.158,10,50.1,0.95
,21:55:09,4,43200,32899.4,1.02,13.3,7,13.5,0.153,10,50,0.96
,21:55:10,4,43200,32900.4,1.02,13.3,7,13.5,0.148,10,50.1,0.96
,21:55:11,4,43200,32901.4,1.03,13.3,7,13.5,0.148,10,50,0.96
,21:55:12,4,43200,32902.4,1.02,13.3,7,13.5,0.148,10,50.1,0.96
,21:55:13,4,43200,32903.4,1.02,13.3,7,13.5,0.147,10,50.1,0.95
,21:55:14,4,43200,32904.4,1.01,13.3,7,13.5,0.152,10,50,0.95
,21:55:15,4,43200,32905.4,1.01,13.3,7,13.5,0.152,10,50.1,0.95
,21:55:16,4,43200,32906.4,1.01,13.3,7,13.5,0.146,10,50,0.95
,21:55:17,4,43200,32907.4,1.01,13.3,7,13.5,0.141,10,50.1,0.95
,21:55:18,4,43200,32908.4,1.01,13.3,7,13.5,0.141,10,50,0.95
,21:55:19,4,43200,32909.4,1.01,13.3,7,13.5,0.151,10,50,0.95
,21:55:20,4,43200,32910.4,1.01,13.3,7,13.5,0.152,10,50.1,0.95
,21:55:21,4,43200,32911.4,1.01,13.3,7,13.5,0.146,10,50,0.95
,21:55:22,4,43200,32912.4,1.02,13.3,7,13.5,0.147,10,50,0.95
,21:55:23,4,43200,32913.4,1.02,13.3,7,13.5,0.153,10,50,0.95
,21:55:24,4,43200,32914.4,1.02,13.3,7,13.5,0.153,10,50.1,0.95
,21:55:25,4,43200,32915.4,1.02,13.3,7,13.5,0.147,10,50.1,0.96
,21:55:26,4,43200,32916.4,1.02,13.3,7,13.5,0.142,10,50.1,0.96
,21:55:27,4,43200,32917.4,1.02,13.3,7,13.5,0.147,10,50.1,0.96
,21:55:28,4,43200,32918.4,1.02,13.3,7,13.5,0.147,10,50.1,0.95
,21:55:29,4,43200,32919.4,1.02,13.3,7,13.6,0.147,10,50.1,0.95
,21:55:30,4,43200,32920.4,1.02,13.3,7,13.6,0.147,10,50.1,0.95
,21:55:31,4,43200,32921.4,1.01,13.3,7,13.6,0.146,10,50.1,0.95
,21:55:32,4,43200,32922.4,1.01,13.3,7,13.6,0.146,10,50.1,0.95
,21:55:33,4,43200,32923.4,1.01,13.3,7,13.6,0.152,10,50.1,0.95
,21:55:34,4,43200,32924.4,1.01,13.3,7,13.6,0.152,10,50.1,0.95
,21:55:35,4,43200,32925.4,1.01,13.3,7,13.6,0.146,10,50,0.95
,21:55:36,4,43200,32926.4,1.01,13.3,7,13.6,0.146,10,50.1,0.95
,21:55:37,4,43200,32927.4,1.01,13.3,7,13.6,0.146,10,50,0.95
,21:55:38,4,43200,32928.4,1.01,13.3,7,13.6,0.152,10,50.1,0.95
,21:55:39,4,43200,32929.4,1.01,13.3,7,13.6,0.152,10,50.1,0.95
,21:55:40,4,43200,32930.4,1.01,13.3,7,13.6,0.146,10,50.1,0.95
,21:55:41,4,43200,32931.4,1.01,13.3,7,13.6,0.146,10,50.1,0.95
,21:55:42,4,43200,32932.4,1.02,13.3,7,13.6,0.147,10,50.1,0.95
,21:55:43,4,43200,32933.4,1.02,13.3,7,13.6,0.153,10,50,0.95
,21:55:44,4,43200,32934.4,1.02,13.3,7,13.6,0.153,10,50,0.95
,21:55:45,4,43200,32935.4,1.02,13.3,7,13.6,0.147,10,50.1,0.96
,21:55:46,4,43200,32936.4,1.02,13.3,7,13.6,0.148,10,50.1,0.96
,21:55:47,4,43200,32937.4,1.02,13.3,7,13.6,0.143,10,50.1,0.96
,21:55:48,4,43200,32938.4,1.02,13.3,7,13.6,0.143,10,50.1,0.96
,21:55:49,4,43200,32939.4,1.02,13.3,7,13.6,0.142,10,50.1,0.96
,21:55:50,4,43200,32940.4,1.02,13.3,7,13.6,0.142,10,50.1,0.96
,21:55:51,4,43200,32941.4,1.02,13.3,7,13.6,0.147,10,50.1,0.95
,21:55:52,4,43200,32942.4,1.02,13.3,7,13.6,0.147,10,50.1,0.95
,21:55:53,4,43200,32943.4,1.01,13.3,7,13.6,0.152,10,50.1,0.95
,21:55:54,4,43200,32944.4,1.02,13.3,7,13.6,0.152,10,50.1,0.95
,21:55:55,4,43200,32945.4,1.02,13.3,7,13.6,0.147,10,50.1,0.95
,21:55:56,4,43200,32946.4,1.01,13.3,7,13.6,0.146,10,50.1,0.95
,21:55:57,4,43200,32947.4,1.01,13.3,7,13.6,0.152,10,50.1,0.95
,21:55:58,4,43200,32948.4,1.01,13.3,7,13.6,0.152,10,50.1,0.95
,21:55:59,4,43200,32949.4,1.02,13.3,7,13.6,0.147,10,50.1,0.95
,21:56:00,4,43200,32950.4,1.02,13.3,7,13.6,0.147,10,50.1,0.95
,21:56:01,4,43200,32951.4,1.02,13.3,7,13.6,0.147,10,50.1,0.95
,21:56:02,4,43200,32952.4,1.01,13.3,7,13.6,0.146,10,50.1,0.95
,21:56:03,4,43200,32953.4,1.01,13.3,7,13.6,0.152,10,50.1,0.95
,21:56:04,4,43200,32954.4,1.02,13.3,6,13.6,0.158,10,50.1,0.95
,21:56:05,4,43200,32955.4,1.02,13.3,7,13.6,0.152,10,50,0.95
,21:56:06,4,43200,32956.4,1.02,13.3,7,13.6,0.153,10,50,0.95
,21:56:07,4,43200,32957.4,1.02,13.3,7,13.6,0.147,10,50,0.95
,21:56:08,4,43200,32958.4,1.02,13.3,7,13.6,0.152,10,50.1,0.95
,21:56:09,4,43200,32959.4,1.01,13.3,7,13.6,0.152,10,50.1,0.95
,21:56:10,4,43200,32960.4,1.02,13.3,7,13.6,0.147,10,50.1,0.95
,21:56:11,4,43200,32961.4,1.02,13.3,7,13.6,0.147,10,50,0.95
,21:56:12,4,43200,32962.4,1.01,13.3,7,13.5,0.146,10,50.1,0.95
,21:56:13,4,43200,32963.4,1.01,13.3,7,13.5,0.146,10,50.1,0.95
,21:56:14,4,43200,32964.4,1.01,13.3,7,13.5,0.146,10,50.1,0.95
,21:56:15,4,43200,32965.4,1.02,13.3,7,13.5,0.147,10,50,0.95
,21:56:16,4,43200,32966.4,1.02,13.3,7,13.5,0.142,10,50.1,0.95
,21:56:17,4,43200,32967.4,1.01,13.3,7,13.5,0.141,10,50.1,0.95
,21:56:18,4,43200,32968.4,1.01,13.3,7,13.5,0.141,10,50,0.95
,21:56:19,4,43200,32969.4,1.01,13.3,7,13.5,0.141,10,50,0.95
,21:56:20,4,43200,32970.4,1.01,13.3,7,13.5,0.152,10,50.1,0.95
,21:56:21,4,43200,32971.4,1.01,13.3,7,13.5,0.151,10,50.1,0.94
,21:56:22,4,43200,32972.4,1,13.3,6,13.5,0.156,10,50.1,0.94
,21:56:23,4,43200,32973.4,1.01,13.3,7,13.5,0.151,10,50.1,0.94
,21:56:24,4,43200,32974.4,1.01,13.3,7,13.5,0.151,10,50.1,0.94
,21:56:25,4,43200,32975.4,1.01,13.3,7,13.5,0.152,10,50.1,0.95
,21:56:26,4,43200,32976.4,1.01,13.3,6,13.5,0.158,10,50.1,0.95
,21:56:27,4,43200,32977.4,1.02,13.3,7,13.5,0.153,10,50.1,0.95
,21:56:28,4,43200,32978.4,1.02,13.3,7,13.5,0.154,10,50.1,0.96
,21:56:29,4,43200,32979.4,1.02,13.3,7,13.5,0.148,10,50.1,0.96
,21:56:30,4,43200,32980.4,1.02,13.3,7,13.5,0.147,10,50.1,0.96
,21:56:31,4,43200,32981.4,1.02,13.3,7,13.5,0.147,10,50.1,0.95
