Data file,,RA0.3_PDMS_12C_004.TSV,,,,,,,,,,
,17:33:43,4,2700,831.6,1.07,13.3,9,11.6,0.123,10,0.1,1
,17:33:44,4,2700,832.6,1.07,13.3,9,11.6,0.119,10,0.1,1
,17:33:45,4,2700,833.6,1.07,13.3,9,11.5,0.116,10,0.1,1
,17:33:46,4,2700,834.6,1.07,13.3,9,11.5,0.113,10,0,1
,17:33:47,4,2700,835.6,1.07,13.3,9,11.5,0.116,10,0.1,1
,17:33:48,4,2700,836.6,1.07,13.3,9,11.5,0.119,10,0,1
,17:33:49,4,2700,837.6,1.07,13.3,9,11.5,0.123,10,0,1
,17:33:50,4,2700,838.6,1.07,13.3,9,11.5,0.123,10,0,1
,17:33:51,4,2700,839.6,1.07,13.3,9,11.5,0.12,10,0.1,1
,17:33:52,4,2700,840.6,1.07,13.3,9,11.5,0.123,10,0,1
,17:33:53,4,2700,841.6,1.07,13.3,9,11.5,0.12,10,0,1
,17:33:54,4,2700,842.6,1.08,13.3,9,11.4,0.12,10,0,1.01
,17:33:55,4,2700,843.6,1.08,13.3,9,11.4,0.116,10,0,1.01
,17:33:56,4,2700,844.6,1.07,13.3,9,11.4,0.113,10,0,1
,17:33:57,4,2700,845.6,1.07,13.3,9,11.4,0.116,10,0.1,1
,17:33:58,4,2700,846.6,1.07,13.3,9,11.4,0.116,10,0.1,1
,17:33:59,4,2700,847.6,1.07,13.3,9,11.4,0.116,10,0,1
,17:34:00,4,2700,848.6,1.07,13.3,9,11.3,0.12,10,0.1,1
,17:34:01,4,2700,849.6,1.07,13.3,9,11.3,0.12,10,0.1,1.01
,17:34:02,4,2700,850.6,1.08,13.3,9,11.3,0.12,10,0,1.01
,17:34:03,4,2700,851.6,1.08,13.3,9,11.3,0.117,10,0.1,1.01
,17:34:04,4,2700,852.6,1.08,13.3,9,11.3,0.117,10,0.1,1.01
,17:34:05,4,2700,853.6,1.08,13.3,9,11.3,0.113,10,0.1,1
,17:34:06,4,2700,854.6,1.07,13.3,9,11.3,0.116,10,0,1
,17:34:07,4,2700,855.6,1.06,13.3,9,11.2,0.118,10,0.1,0.99
,17:34:08,4,2700,856.6,1.06,13.3,9,11.2,0.122,10,0.1,0.99
,17:34:09,4,2700,857.6,1.06,13.3,9,11.3,0.122,10,0,0.99
,17:34:10,4,2700,858.6,1.06,13.3,9,11.2,0.118,10,0.1,0.99
,17:34:11,4,2700,859.6,1.06,13.3,9,11.2,0.118,10,0.1,0.99
,17:34:12,4,2700,860.6,1.06,13.3,9,11.2,0.122,10,0.1,1
,17:34:13,4,2700,861.6,1.07,13.3,9,11.2,0.119,10,0,1
,17:34:14,4,2700,862.6,1.07,13.3,9,11.2,0.116,10,0,1
,17:34:15,4,2700,863.6,1.07,13.3,9,11.2,0.116,10,0.1,1
,17:34:16,4,2700,864.6,1.07,13.3,9,11.2,0.119,10,0,1
,17:34:17,4,2700,865.6,1.06,13.3,9,11.1,0.122,10,0,1
,17:34:18,4,2700,866.6,1.06,13.3,9,11.1,0.122,10,0.1,1
,17:34:19,4,2700,867.6,1.06,13.3,9,11.1,0.118,10,0,1
,17:34:20,4,2700,868.6,1.06,13.3,9,11.1,0.119,10,0.1,1
,17:34:21,4,2700,869.6,1.07,13.3,9,11.1,0.116,10,0.1,1
,17:34:22,4,2700,870.6,1.07,13.3,9,11.1,0.116,10,0.1,1
,17:34:23,4,2700,871.6,1.07,13.3,9,11.1,0.113,10,0.1,1
,17:34:24,4,2700,872.6,1.08,13.3,9,11.1,0.12,10,0.1,1.01
,17:34:25,4,2700,873.6,1.08,13.3,9,11,0.12,10,0,1.01
,17:34:26,4,2700,874.6,1.08,13.3,9,11,0.123,10,0.1,1.01
,17:34:27,4,2700,875.6,1.07,13.3,9,11,0.12,10,0.1,1
,17:34:28,4,2700,876.6,1.07,13.3,9,11,0.119,10,0.1,1
,17:34:29,4,2700,877.6,1.07,13.3,9,11,0.119,10,0,1
,17:34:30,4,2700,878.6,1.07,13.3,9,11,0.116,10,0,1
,17:34:31,4,2700,879.6,1.07,13.3,9,11,0.116,10,0.1,1
,17:34:32,4,2700,880.6,1.07,13.3,9,11,0.119,10,0.1,1
,17:34:33,4,2700,881.6,1.07,13.3,9,11,0.122,10,0,1
,17:34:34,4,2700,882.6,1.07,13.3,9,11,0.119,10,0,1
,17:34:35,4,2700,883.6,1.06,13.3,9,10.9,0.119,10,0.1,1
,17:34:36,4,2700,884.6,1.07,13.3,9,10.9,0.119,10,0,1
,17:34:37,4,2700,885.6,1.07,13.3,9,10.9,0.119,10,0.1,1
,17:34:38,4,2700,886.6,1.07,13.3,9,10.9,0.116,10,0,1
,17:34:39,4,2700,887.6,1.07,13.3,9,10.9,0.113,10,0.1,1
,17:34:40,4,2700,888.6,1.08,13.3,9,10.9,0.116,10,0.1,1
,17:34:41,4,2700,889.6,1.08,13.3,9,10.9,0.12,10,0.1,1.01
,17:34:42,4,2700,890.6,1.07,13.3,9,10.9,0.123,10,0,1
,17:34:43,4,2700,891.6,1.07,13.3,9,10.9,0.119,10,0,1
,17:34:44,4,2700,892.6,1.07,13.3,9,10.9,0.119,10,0.1,1
,17:34:45,4,2700,893.6,1.07,13.3,9,10.8,0.119,10,0,1
,17:34:46,4,2700,894.6,1.08,13.3,9,10.8,0.123,10,0,1.01
,17:34:47,4,2700,895.6,1.08,13.3,9,10.8,0.12,10,0,1.01
,17:34:48,4,2700,896.6,1.07,13.3,9,10.8,0.116,10,0,1
,17:34:49,4,2700,897.6,1.07,13.3,9,10.8,0.113,10,0.1,1
,17:34:50,4,2700,898.6,1.07,13.3,9,10.8,0.113,10,0.1,1
,17:34:51,4,2700,899.6,1.07,13.3,9,10.8,0.116,10,0.1,1
,17:34:52,4,2700,900.6,1.07,13.3,9,10.8,0.119,10,0.1,1
,17:34:53,4,2700,901.6,1.06,13.3,9,10.8,0.118,10,0,0.99
,17:34:54,4,2700,902.6,1.06,13.3,9,10.8,0.118,10,0,0.99
,17:34:55,4,2700,903.6,1.05,13.3,9,10.8,0.118,10,0,0.99
,17:34:56,4,2700,904.6,1.05,13.3,9,10.8,0.121,10,0,0.98
,17:34:57,4,2700,905.6,1.05,13.3,9,10.8,0.12,10,0.1,0.98
,17:34:58,4,2700,906.6,1.05,13.3,9,10.7,0.118,10,0,0.99
,17:34:59,4,2700,907.6,1.06,13.3,9,10.7,0.115,10,0.1,0.99
,17:35:00,4,2700,908.6,1.06,13.3,9,10.7,0.115,10,0.1,0.99
,17:35:01,4,2700,909.6,1.06,13.3,9,10.7,0.118,10,0,0.99
,17:35:02,4,2700,910.6,1.06,13.3,9,10.7,0.122,10,0,0.99
,17:35:03,4,2700,911.6,1.06,13.3,9,10.7,0.118,10,0.1,0.99
,17:35:04,4,2700,912.6,1.06,13.3,9,10.7,0.118,10,0.1,0.99
,17:35:05,4,2700,913.6,1.06,13.3,9,10.7,0.118,10,0,0.99
,17:35:06,4,2700,914.6,1.06,13.3,9,10.7,0.115,10,0.1,0.99
,17:35:07,4,2700,915.6,1.06,13.3,9,10.7,0.115,10,0.1,0.99
,17:35:08,4,2700,916.6,1.06,13.3,9,10.7,0.111,10,0.1,0.99
,17:35:09,4,2700,917.6,1.05,13.3,9,10.7,0.114,10,0,0.99
,17:35:10,4,2700,918.6,1.05,13.3,9,10.7,0.118,10,0,0.99
,17:35:11,4,2700,919.6,1.06,13.3,9,10.7,0.118,10,0.1,0.99
,17:35:12,4,2700,920.6,1.06,13.3,9,10.7,0.118,10,0.1,0.99
,17:35:13,4,2700,921.6,1.06,13.3,9,10.7,0.122,10,0,0.99
,17:35:14,4,2700,922.6,1.06,13.3,9,10.7,0.118,10,0,0.99
,17:35:15,4,2700,923.6,1.06,13.3,9,10.7,0.115,10,0,0.99
,17:35:16,4,2700,924.6,1.06,13.3,9,10.7,0.115,10,0,0.99
,17:35:17,4,2700,925.6,1.06,13.3,9,10.7,0.115,10,0.1,0.99
,17:35:18,4,2700,926.6,1.06,13.3,9,10.6,0.118,10,0.1,0.99
,17:35:19,4,2700,927.6,1.06,13.3,9,10.6,0.115,10,0.1,0.99
,17:35:20,4,2700,928.6,1.06,13.3,9,10.6,0.118,10,0,0.99
,17:35:21,4,2700,929.6,1.06,13.3,9,10.6,0.118,10,0.1,0.99
,17:35:22,4,2700,930.6,1.06,13.3,9,10.6,0.118,10,0.1,0.99
,17:35:23,4,2700,931.6,1.06,13.3,9,10.6,0.115,10,0,0.99
,17:35:24,4,2700,932.6,1.06,13.3,9,10.6,0.111,10,0.1,0.99
,17:35:25,4,2700,933.6,1.06,13.3,9,10.6,0.115,10,0,0.99
,17:35:26,4,2700,934.6,1.05,13.3,9,10.6,0.118,10,0,0.99
,17:35:27,4,2700,935.6,1.05,13.3,9,10.6,0.121,10,0,0.99
,17:35:28,4,2700,936.6,1.05,13.3,9,10.6,0.121,10,0.1,0.99
,17:35:29,4,2700,937.6,1.06,13.3,9,10.6,0.118,10,0,0.99
,17:35:30,4,2700,938.6,1.06,13.3,9,10.6,0.122,10,0,0.99
,17:35:31,4,2700,939.6,1.06,13.3,9,10.6,0.122,10,0.1,0.99
,17:35:32,4,2700,940.6,1.06,13.3,9,10.6,0.118,10,0,1
,17:35:33,4,2700,941.6,1.07,13.3,9,10.6,0.119,10,0,1
,17:35:34,4,2700,942.6,1.06,13.3,9,10.6,0.112,10,0.1,1
,17:35:35,4,2700,943.6,1.07,13.3,9,10.6,0.113,10,0,1
,17:35:36,4,2700,944.6,1.07,13.3,9,10.6,0.113,10,0,1
,17:35:37,4,2700,945.6,1.06,13.3,9,10.6,0.115,10,0.1,1
,17:35:38,4,2700,946.6,1.06,13.3,9,10.6,0.118,10,0.1,0.99
,17:35:39,4,2700,947.6,1.05,13.3,9,10.6,0.118,10,0,0.99
,17:35:40,4,2700,948.6,1.05,13.3,9,10.6,0.121,10,0.1,0.99
,17:35:41,4,2700,949.6,1.06,13.3,9,10.6,0.122,10,0,0.99
,17:35:42,4,2700,950.6,1.06,13.3,9,10.6,0.122,10,0,0.99
,17:35:43,4,2700,951.6,1.07,13.3,9,10.6,0.119,10,0,1
,17:35:44,4,2700,952.6,1.07,13.3,9,10.6,0.119,10,0.1,1
,17:35:45,4,2700,953.6,1.07,13.3,9,10.6,0.119,10,0.1,1
,17:35:46,4,2700,954.6,1.07,13.3,9,10.6,0.119,10,0,1
,17:35:47,4,2700,955.6,1.06,13.3,9,10.6,0.119,10,0.1,1
,17:35:48,4,2700,956.6,1.06,13.3,9,10.6,0.119,10,0.1,1
,17:35:49,4,2700,957.6,1.06,13.3,9,10.6,0.118,10,0,0.99
,17:35:50,4,2700,958.6,1.06,13.3,9,10.6,0.122,10,0,0.99
,17:35:51,4,2700,959.6,1.06,13.3,9,10.6,0.118,10,0.1,0.99
,17:35:52,4,2700,960.6,1.06,13.3,9,10.6,0.118,10,0.1,0.99
,17:35:53,4,2700,961.6,1.06,13.3,9,10.6,0.119,10,0,1
,17:35:54,4,2700,962.6,1.06,13.3,9,10.7,0.115,10,0,1
,17:35:55,4,2700,963.6,1.06,13.3,9,10.7,0.112,10,0.1,1
,17:35:56,4,2700,964.6,1.06,13.3,9,10.7,0.112,10,0,1
,17:35:57,4,2700,965.6,1.06,13.3,9,10.7,0.112,10,0,1
,17:35:58,4,2700,966.6,1.06,13.3,9,10.7,0.115,10,0,0.99
,17:35:59,4,2700,967.6,1.06,13.3,9,10.7,0.118,10,0.1,0.99
,17:36:00,4,2700,968.6,1.05,13.3,9,10.7,0.118,10,0,0.99
,17:36:01,4,2700,969.6,1.05,13.3,9,10.7,0.118,10,0,0.99
,17:36:02,4,2700,970.6,1.06,13.3,9,10.7,0.121,10,0,0.99
,17:36:03,4,2700,971.6,1.06,13.3,9,10.7,0.118,10,0,0.99
,17:36:04,4,2700,972.6,1.07,13.3,9,10.7,0.119,10,0,1
,17:36:05,4,2700,973.6,1.07,13.3,9,10.7,0.12,10,0,1
,17:36:06,4,2700,974.6,1.07,13.3,9,10.7,0.116,10,0,1
,17:36:07,4,2700,975.6,1.07,13.3,9,10.7,0.116,10,0,1
,17:36:08,4,2700,976.6,1.07,13.3,9,10.7,0.119,10,0,1
,17:36:09,4,2700,977.6,1.07,13.3,9,10.7,0.122,10,0.1,1
,17:36:10,4,2700,978.6,1.06,13.3,9,10.7,0.119,10,0,1
,17:36:11,4,2700,979.6,1.06,13.3,9,10.7,0.115,10,0,1
,17:36:12,4,2700,980.6,1.07,13.3,9,10.7,0.116,10,0.1,1
,17:36:13,4,2700,981.6,1.07,13.3,9,10.7,0.116,10,0.1,1
,17:36:14,4,2700,982.6,1.07,13.3,9,10.7,0.116,10,0.1,1
,17:36:15,4,2700,983.6,1.06,13.3,9,10.8,0.119,10,0,1
,17:36:16,4,2700,984.6,1.06,13.3,9,10.8,0.118,10,0,0.99
,17:36:17,4,2700,985.6,1.06,13.3,9,10.8,0.122,10,0,0.99
,17:36:18,4,2700,986.6,1.06,13.3,9,10.8,0.118,10,0,0.99
,17:36:19,4,2700,987.6,1.06,13.3,9,10.8,0.118,10,0.1,0.99
,17:36:20,4,2700,988.6,1.06,13.3,9,10.8,0.115,10,0.1,0.99
,17:36:21,4,2700,989.6,1.06,13.3,9,10.8,0.115,10,0,1
,17:36:22,4,2700,990.6,1.06,13.3,9,10.8,0.115,10,0.1,1
,17:36:23,4,2700,991.6,1.06,13.3,9,10.8,0.115,10,0,1
,17:36:24,4,2700,992.6,1.06,13.3,9,10.8,0.118,10,0,0.99
,17:36:25,4,2700,993.6,1.06,13.3,9,10.8,0.121,10,0,0.99
,17:36:26,4,2700,994.6,1.06,13.3,9,10.8,0.121,10,0,0.99
,17:36:27,4,2700,995.6,1.06,13.3,9,10.8,0.118,10,0,0.99
,17:36:28,4,2700,996.6,1.07,13.3,9,10.8,0.119,10,0,1
,17:36:29,4,2700,997.6,1.07,13.3,9,10.9,0.116,10,0.1,1
,17:36:30,4,2700,998.6,1.07,13.3,9,10.9,0.116,10,0.1,1
,17:36:31,4,2700,999.6,1.06,13.3,9,10.9,0.119,10,0,1
,17:36:32,4,2700,1000.6,1.06,13.3,9,10.9,0.122,10,0,0.99
,17:36:33,4,2700,1001.6,1.06,13.3,9,10.9,0.122,10,0.1,0.99
,17:36:34,4,2700,1002.6,1.06,13.3,9,10.9,0.122,10,0,0.99
,17:36:35,4,2700,1003.6,1.06,13.3,9,10.9,0.115,10,0.1,0.99
,17:36:36,4,2700,1004.6,1.06,13.3,9,10.9,0.112,10,0,0.99
,17:36:37,4,2700,1005.6,1.06,13.3,9,10.9,0.115,10,0,1
,17:36:38,4,2700,1006.6,1.06,13.3,9,10.9,0.115,10,0.1,1
,17:36:39,4,2700,1007.6,1.06,13.3,9,10.9,0.118,10,0,0.99
,17:36:40,4,2700,1008.6,1.06,13.3,9,11,0.122,10,0,0.99
,17:36:41,4,2700,1009.6,1.05,13.3,9,11,0.121,10,0,0.99
,17:36:42,4,2700,1010.6,1.05,13.3,9,11,0.121,10,0,0.99
,17:36:43,4,2700,1011.6,1.06,13.3,9,11,0.121,10,0,0.99
,17:36:44,4,2700,1012.6,1.06,13.3,9,11,0.118,10,0,0.99
,17:36:45,4,2700,1013.6,1.06,13.3,9,11,0.118,10,0,0.99
,17:36:46,4,2700,1014.6,1.06,13.3,9,11,0.118,10,0,0.99
,17:36:47,4,2700,1015.6,1.06,13.3,9,11,0.118,10,0,0.99
,17:36:48,4,2700,1016.6,1.06,13.3,9,11,0.122,10,0,0.99
,17:36:49,4,2700,1017.6,1.06,13.3,9,11,0.119,10,0,0.99
,17:36:50,4,2700,1018.6,1.06,13.3,9,11,0.119,10,0,1
,17:36:51,4,2700,1019.6,1.06,13.3,9,11.1,0.119,10,0,1
,17:36:52,4,2700,1020.6,1.06,13.3,9,11.1,0.118,10,0,0.99
,17:36:53,4,2700,1021.6,1.06,13.3,9,11.1,0.118,10,0,0.99
,17:36:54,4,2700,1022.6,1.06,13.3,9,11.1,0.118,10,0,0.99
,17:36:55,4,2700,1023.6,1.06,13.3,9,11.1,0.115,10,0,0.99
,17:36:56,4,2700,1024.6,1.07,13.3,9,11.1,0.116,10,0,1
,17:36:57,4,2700,1025.6,1.07,13.3,9,11.1,0.116,10,0,1
,17:36:58,4,2700,1026.6,1.07,13.3,9,11.1,0.116,10,0,1
,17:36:59,4,2700,1027.6,1.07,13.3,9,11.2,0.113,10,0,1
,17:37:00,4,2700,1028.6,1.07,13.3,9,11.2,0.116,10,0.1,1
,17:37:01,4,2700,1029.6,1.06,13.3,9,11.2,0.115,10,0.1,0.99
,17:37:02,4,2700,1030.6,1.06,13.3,9,11.2,0.118,10,0,0.99
,17:37:03,4,2700,1031.6,1.06,13.3,9,11.2,0.118,10,0.1,0.99
,17:37:04,4,2700,1032.6,1.05,13.3,9,11.2,0.121,10,0,0.99
,17:37:05,4,2700,1033.6,1.05,13.3,9,11.2,0.121,10,0,0.99
,17:37:06,4,2700,1034.6,1.06,13.3,9,11.2,0.118,10,0,0.99
,17:37:07,4,2700,1035.6,1.06,13.3,9,11.2,0.118,10,0.1,0.99
,17:37:08,4,2700,1036.6,1.06,13.3,9,11.2,0.118,10,0,0.99
,17:37:09,4,2700,1037.6,1.06,13.3,9,11.3,0.119,10,0,1
,17:37:10,4,2700,1038.6,1.06,13.3,9,11.3,0.118,10,0,0.99
,17:37:11,4,2700,1039.6,1.06,13.3,9,11.3,0.118,10,0.1,0.99
,17:37:12,4,2700,1040.6,1.06,13.3,9,11.3,0.121,10,0.1,0.99
,17:37:13,4,2700,1041.6,1.06,13.3,9,11.3,0.121,10,0.1,0.99
,17:37:14,4,2700,1042.6,1.06,13.3,9,11.3,0.118,10,0,0.99
,17:37:15,4,2700,1043.6,1.06,13.3,9,11.3,0.118,10,0,0.99
,17:37:16,4,2700,1044.6,1.05,13.3,9,11.4,0.118,10,0,0.99
,17:37:17,4,2700,1045.6,1.06,13.3,9,11.4,0.115,10,0,0.99
,17:37:18,4,2700,1046.6,1.06,13.3,9,11.4,0.115,10,0,1
,17:37:19,4,2700,1047.6,1.07,13.3,9,11.4,0.12,10,0.1,1
,17:37:20,4,2700,1048.6,1.08,13.3,9,11.4,0.12,10,0,1.01
,17:37:21,4,2700,1049.6,1.08,13.3,9,11.4,0.12,10,0,1.01
,17:37:22,4,2700,1050.6,1.07,13.3,9,11.4,0.116,10,0.1,1
,17:37:23,4,2700,1051.6,1.07,13.3,9,11.4,0.116,10,0,1
,17:37:24,4,2700,1052.6,1.07,13.3,9,11.5,0.119,10,0.1,1
,17:37:25,4,2700,1053.6,1.06,13.3,9,11.5,0.119,10,0,1
,17:37:26,4,2700,1054.6,1.06,13.3,9,11.5,0.115,10,0,1
,17:37:27,4,2700,1055.6,1.06,13.3,9,11.5,0.115,10,0.1,1
,17:37:28,4,2700,1056.6,1.06,13.3,9,11.5,0.115,10,0.1,0.99
,17:37:29,4,2700,1057.6,1.06,13.3,9,11.5,0.119,10,0,1
,17:37:30,4,2700,1058.6,1.07,13.3,9,11.6,0.119,10,0.1,1
,17:37:31,4,2700,1059.6,1.07,13.3,9,11.6,0.119,10,0,1
,17:37:32,4,2700,1060.6,1.06,13.3,9,11.6,0.119,10,0,1
,17:37:33,4,2700,1061.6,1.06,13.3,9,11.6,0.118,10,0,0.99
,17:37:34,4,2700,1062.6,1.06,13.3,9,11.6,0.118,10,0.1,0.99
,17:37:35,4,2700,1063.6,1.06,13.3,9,11.6,0.118,10,0,0.99
,17:37:36,4,2700,1064.6,1.07,13.3,9,11.6,0.119,10,0,1
,17:37:37,4,2700,1065.6,1.07,13.3,9,11.7,0.119,10,0,1
,17:37:38,4,2700,1066.6,1.07,13.3,9,11.7,0.12,10,0,1
,17:37:39,4,2700,1067.6,1.07,13.3,9,11.7,0.119,10,0.1,1
,17:37:40,4,2700,1068.6,1.07,13.3,9,11.7,0.119,10,0.1,1
,17:37:41,4,2700,1069.6,1.06,13.3,9,11.7,0.118,10,0.1,0.99
,17:37:42,4,2700,1070.6,1.06,13.3,9,11.7,0.118,10,0,1
,17:37:43,4,2700,1071.6,1.06,13.3,9,11.7,0.118,10,0,0.99
,17:37:44,4,2700,1072.6,1.06,13.3,9,11.7,0.118,10,0,0.99
,17:37:45,4,2700,1073.6,1.06,13.3,9,11.8,0.115,10,0.1,0.99
,17:37:46,4,2700,1074.6,1.06,13.3,9,11.8,0.115,10,0,0.99
,17:37:47,4,2700,1075.6,1.06,13.3,9,11.8,0.115,10,0.1,0.99
,17:37:48,4,2700,1076.6,1.06,13.3,9,11.8,0.115,10,0,0.99
,17:37:49,4,2700,1077.6,1.06,13.3,9,11.8,0.115,10,0,0.99
,17:37:50,4,2700,1078.6,1.06,13.3,9,11.8,0.111,10,0.1,0.99
,17:37:51,4,2700,1079.6,1.06,13.3,10,11.9,0.108,10,0.1,0.99
,17:37:52,4,2700,1080.6,1.06,13.3,10,11.9,0.108,10,0,0.99
,17:37:53,4,2700,1081.6,1.05,13.3,9,11.9,0.111,10,0.1,0.99
,17:37:54,4,2700,1082.6,1.05,13.3,9,11.9,0.111,10,0.1,0.99
,17:37:55,4,2700,1083.6,1.05,13.3,9,11.9,0.114,10,0,0.99
,17:37:56,4,2700,1084.6,1.05,13.3,9,11.9,0.114,10,0,0.99
,17:37:57,4,2700,1085.6,1.05,13.3,9,11.9,0.114,10,0.1,0.99
,17:37:58,4,2700,1086.6,1.05,13.3,9,12,0.111,10,0,0.99
,17:37:59,4,2700,1087.6,1.05,13.3,9,12,0.111,10,0.1,0.98
,17:38:00,4,2700,1088.6,1.05,13.3,9,12,0.113,10,0,0.98
,17:38:01,4,2700,1089.6,1.04,13.3,9,12,0.116,10,0,0.97
,17:38:02,4,2700,1090.6,1.03,13.3,9,12,0.115,10,0.1,0.97
,17:38:03,4,2700,1091.6,1.03,13.3,9,12,0.118,10,0,0.97
,17:38:04,4,2700,1092.6,1.03,13.3,9,12,0.115,10,0.1,0.97
,17:38:05,4,2700,1093.6,1.03,13.3,9,12.1,0.119,10,0,0.97
,17:38:06,4,2700,1094.6,1.03,13.3,9,12.1,0.119,10,0,0.97
,17:38:07,4,2700,1095.6,1.04,13.3,9,12.1,0.119,10,0,0.97
,17:38:08,4,2700,1096.6,1.04,13.3,9,12.1,0.119,10,0,0.97
,17:38:09,4,2700,1097.6,1.04,13.3,9,12.1,0.119,10,0,0.97
,17:38:10,4,2700,1098.6,1.04,13.3,9,12.1,0.119,10,0,0.98
,17:38:11,4,2700,1099.6,1.04,13.3,9,12.2,0.12,10,0,0.98
,17:38:12,4,2700,1100.6,1.04,13.3,9,12.2,0.116,10,0,0.98
,17:38:13,4,2700,1101.6,1.04,13.3,9,12.2,0.116,10,0,0.98
,17:38:14,4,2700,1102.6,1.04,13.3,9,12.2,0.116,10,0,0.98
,17:38:15,4,2700,1103.6,1.04,13.3,9,12.2,0.116,10,0,0.98
,17:38:16,4,2700,1104.6,1.05,13.3,9,12.3,0.117,10,0,0.98
,17:38:17,4,2700,1105.6,1.05,13.3,9,12.3,0.114,10,0.1,0.98
,17:38:18,4,2700,1106.6,1.05,13.3,9,12.3,0.111,10,0.1,0.98
,17:38:19,4,2700,1107.6,1.05,13.3,9,12.3,0.11,10,0.1,0.98
,17:38:20,4,2700,1108.6,1.04,13.3,9,12.3,0.11,10,0.1,0.98
,17:38:21,4,2700,1109.6,1.04,13.3,9,12.3,0.113,10,0,0.98
,17:38:22,4,2700,1110.6,1.04,13.3,9,12.3,0.113,10,0,0.98
,17:38:23,4,2700,1111.6,1.04,13.3,9,12.3,0.116,10,0.1,0.98
,17:38:24,4,2700,1112.6,1.04,13.3,9,12.4,0.119,10,0,0.97
,17:38:25,4,2700,1113.6,1.04,13.3,9,12.4,0.119,10,0,0.97
,17:38:26,4,2700,1114.6,1.04,13.3,9,12.4,0.119,10,0,0.98
,17:38:27,4,2700,1115.6,1.05,13.3,9,12.4,0.12,10,0,0.98
,17:38:28,4,2700,1116.6,1.05,13.3,9,12.4,0.121,10,0,0.99
,17:38:29,4,2700,1117.6,1.05,13.3,9,12.5,0.117,10,0,0.99
,17:38:30,4,2700,1118.6,1.05,13.3,9,12.5,0.117,10,0.1,0.98
,17:38:31,4,2700,1119.6,1.05,13.3,9,12.5,0.117,10,0,0.98
,17:38:32,4,2700,1120.6,1.04,13.3,9,12.5,0.116,10,0,0.98
,17:38:33,4,2700,1121.6,1.05,13.3,9,12.5,0.117,10,0,0.98
,17:38:34,4,2700,1122.6,1.05,13.3,9,12.5,0.117,10,0.1,0.98
,17:38:35,4,2700,1123.6,1.05,13.3,9,12.6,0.117,10,0.1,0.98
,17:38:36,4,2700,1124.6,1.05,13.3,9,12.6,0.117,10,0,0.98
,17:38:37,4,2700,1125.6,1.05,13.3,9,12.6,0.117,10,0.1,0.99
,17:38:38,4,2700,1126.6,1.05,13.3,9,12.6,0.117,10,0,0.99
,17:38:39,4,2700,1127.6,1.05,13.3,9,12.6,0.114,10,0,0.99
,17:38:40,4,2700,1128.6,1.05,13.3,9,12.6,0.111,10,0,0.98
,17:38:41,4,2700,1129.6,1.05,13.3,9,12.6,0.111,10,0.1,0.98
,17:38:42,4,2700,1130.6,1.05,13.3,9,12.6,0.114,10,0.1,0.98
,17:38:43,4,2700,1131.6,1.04,13.3,9,12.7,0.116,10,0.1,0.98
,17:38:44,4,2700,1132.6,1.04,13.3,9,12.7,0.119,10,0.1,0.97
,17:38:45,4,2700,1133.6,1.04,13.3,9,12.7,0.119,10,0,0.97
,17:38:46,4,2700,1134.6,1.04,13.3,9,12.7,0.119,10,0,0.98
,17:38:47,4,2700,1135.6,1.04,13.3,9,12.7,0.12,10,0,0.98
,17:38:48,4,2700,1136.6,1.05,13.3,9,12.7,0.12,10,0,0.98
,17:38:49,4,2700,1137.6,1.05,13.3,9,12.8,0.117,10,0,0.98
,17:38:50,4,2700,1138.6,1.05,13.3,9,12.8,0.117,10,0.1,0.98
,17:38:51,4,2700,1139.6,1.05,13.3,9,12.8,0.117,10,0,0.98
,17:38:52,4,2700,1140.6,1.05,13.3,9,12.8,0.117,10,0.1,0.98
,17:38:53,4,2700,1141.6,1.05,13.3,9,12.8,0.117,10,0,0.98
,17:38:54,4,2700,1142.6,1.04,13.3,9,12.8,0.12,10,0.1,0.98
,17:38:55,4,2700,1143.6,1.04,13.3,9,12.8,0.12,10,0,0.98
,17:38:56,4,2700,1144.6,1.04,13.3,9,12.8,0.116,10,0,0.98
,17:38:57,4,2700,1145.6,1.05,13.3,9,12.8,0.117,10,0,0.98
,17:38:58,4,2700,1146.6,1.05,13.3,9,12.9,0.117,10,0,0.98
,17:38:59,4,2700,1147.6,1.05,13.3,9,12.9,0.114,10,0,0.98
,17:39:00,4,2700,1148.6,1.05,13.3,9,12.9,0.114,10,0.1,0.99
,17:39:01,4,2700,1149.6,1.05,13.3,9,12.9,0.118,10,0,0.99
,17:39:02,4,2700,1150.6,1.05,13.3,9,12.9,0.117,10,0,0.99
,17:39:03,4,2700,1151.6,1.05,13.3,9,12.9,0.117,10,0.1,0.98
,17:39:04,4,2700,1152.6,1.05,13.3,9,12.9,0.113,10,0,0.98
,17:39:05,4,2700,1153.6,1.05,13.3,9,12.9,0.114,10,0,0.98
,17:39:06,4,2700,1154.6,1.05,13.3,9,13,0.114,10,0,0.98
,17:39:07,4,2700,1155.6,1.05,13.3,9,13,0.111,10,0.1,0.98
,17:39:08,4,2700,1156.6,1.05,13.3,10,13,0.108,10,0,0.98
,17:39:09,4,2700,1157.6,1.04,13.3,10,13,0.107,10,0.1,0.98
,17:39:10,4,2700,1158.6,1.04,13.3,9,13,0.11,10,0,0.98
,17:39:11,4,2700,1159.6,1.04,13.3,9,13,0.113,10,0.1,0.97
