Data file,,PEEK_HEF_T29_PE4.TSV,,,,,,,,,,
,13:22:46,5,3590,867.8,1,13.3,7,21,0.144,10,49.8,0.96
,13:22:47,5,3590,868.8,1,13.3,7,21,0.144,10,49.8,0.96
,13:22:48,5,3590,869.8,1,13.3,7,21,0.144,10,49.8,0.96
,13:22:49,5,3590,870.8,1.01,13.3,7,21,0.146,10,49.8,0.98
,13:22:50,5,3590,871.8,1.04,13.3,7,21,0.15,10,49.8,1
,13:22:51,5,3590,872.8,1.05,13.3,7,21,0.147,10,49.8,1.02
,13:22:52,5,3590,873.8,1.05,13.3,7,21,0.147,10,49.8,1.02
,13:22:53,5,3590,874.8,1.05,13.3,7,21,0.147,10,49.8,1.02
,13:22:54,5,3590,875.8,1.05,13.3,7,21,0.146,10,49.8,1.01
,13:22:55,5,3590,876.8,1.04,13.3,7,21,0.145,10,49.8,1
,13:22:56,5,3590,877.8,1.03,13.3,7,21,0.139,10,49.8,0.99
,13:22:57,5,3590,878.8,1.04,13.3,8,21,0.136,10,49.8,1.01
,13:22:58,5,3590,879.8,1.05,13.3,8,21,0.136,10,49.8,1.01
,13:22:59,5,3590,880.8,1.05,13.3,7,21,0.141,10,49.8,1.01
,13:23:00,5,3590,881.8,1.03,13.3,7,21,0.139,10,49.8,0.99
,13:23:01,5,3590,882.8,1.03,13.3,7,21,0.138,10,49.8,0.99
,13:23:02,5,3590,883.8,1.02,13.3,7,21,0.137,10,49.8,0.99
,13:23:03,5,3590,884.8,1.02,13.3,7,21,0.141,10,49.8,0.98
,13:23:04,5,3590,885.8,1.01,13.3,7,21,0.146,10,49.8,0.98
,13:23:05,5,3590,886.8,1.01,13.3,7,21,0.146,10,49.8,0.98
,13:23:06,5,3590,887.8,1.01,13.3,7,21,0.146,10,49.8,0.98
,13:23:07,5,3590,888.8,1.02,13.3,7,21,0.147,10,49.8,0.98
,13:23:08,5,3590,889.8,1.03,13.3,7,21,0.154,10,49.8,0.99
,13:23:09,5,3590,890.8,1.03,13.3,7,21,0.149,10,49.8,0.99
,13:23:10,5,3590,891.8,1.02,13.3,7,21,0.148,10,49.8,0.99
,13:23:11,5,3590,892.8,1.02,13.3,7,21,0.147,10,49.8,0.98
,13:23:12,5,3590,893.8,1.02,13.3,7,21,0.148,10,49.8,0.99
,13:23:13,5,3590,894.8,1.02,13.3,7,21,0.148,10,49.8,0.99
,13:23:14,5,3590,895.8,1.03,13.3,7,21,0.148,10,49.8,0.99
,13:23:15,5,3590,896.8,1.04,13.3,7,21,0.15,10,49.8,1
,13:23:16,5,3590,897.8,1.07,13.3,7,21,0.154,10,49.8,1.03
,13:23:17,5,3590,898.8,1.08,13.3,7,21,0.156,10,49.8,1.04
,13:23:18,5,3590,899.8,1.07,13.3,7,21,0.155,10,49.8,1.03
,13:23:19,5,3590,900.8,1.05,13.3,7,21,0.152,10,49.8,1.01
,13:23:20,5,3590,901.8,1.03,13.3,7,21,0.149,10,49.8,0.99
,13:23:21,5,3590,902.8,1.03,13.3,7,21,0.148,10,49.8,0.99
,13:23:22,5,3590,903.8,1.03,13.3,7,21,0.148,10,49.8,0.99
,13:23:23,5,3590,904.8,1.03,13.3,7,21,0.148,10,49.8,0.99
,13:23:24,5,3590,905.8,1.03,13.3,7,21,0.148,10,49.8,0.99
,13:23:25,5,3590,906.8,1.03,13.3,7,21,0.149,10,49.8,1
,13:23:26,5,3590,907.8,1.04,13.3,7,21,0.144,10,49.8,1
,13:23:27,5,3590,908.8,1.04,13.3,7,21,0.145,10,49.8,1.01
,13:23:28,5,3590,909.8,1.04,13.3,7,21,0.151,10,49.8,1.01
,13:23:29,5,3590,910.8,1.04,13.3,7,21,0.151,10,49.8,1.01
,13:23:30,5,3590,911.8,1.04,13.3,7,21,0.145,10,49.8,1
,13:23:31,5,3590,912.8,1.03,13.3,7,21,0.143,10,49.8,0.99
,13:23:32,5,3590,913.8,1.02,13.3,7,21,0.142,10,49.8,0.99
,13:23:33,5,3590,914.8,1.02,13.3,7,21,0.147,10,49.8,0.98
,13:23:34,5,3590,915.8,1.01,13.3,7,21,0.141,10,49.8,0.98
,13:23:35,5,3590,916.8,1.01,13.3,7,21,0.14,10,49.8,0.97
,13:23:36,5,3590,917.8,1.01,13.3,7,21,0.146,10,49.8,0.98
,13:23:37,5,3590,918.8,1.02,13.3,7,21,0.147,10,49.8,0.99
,13:23:38,5,3590,919.8,1.03,13.3,7,21,0.148,10,49.8,0.99
,13:23:39,5,3590,920.8,1.03,13.3,7,21,0.148,10,49.8,0.99
,13:23:40,5,3590,921.8,1.02,13.3,7,21,0.142,10,49.8,0.99
,13:23:41,5,3590,922.8,1.03,13.3,7,21,0.143,10,49.8,0.99
,13:23:42,5,3590,923.8,1.03,13.3,7,21,0.143,10,49.8,0.99
,13:23:43,5,3590,924.8,1.03,13.3,7,21,0.148,10,49.8,0.99
,13:23:44,5,3590,925.8,1.03,13.3,7,21,0.148,10,49.8,0.99
,13:23:45,5,3590,926.8,1.03,13.3,7,21,0.144,10,49.8,1
,13:23:46,5,3590,927.8,1.04,13.3,7,21,0.145,10,49.8,1.01
,13:23:47,5,3590,928.8,1.05,13.3,7,21,0.146,10,49.8,1.01
,13:23:48,5,3590,929.8,1.05,13.3,7,21,0.146,10,49.8,1.01
,13:23:49,5,3590,930.8,1.03,13.3,7,21,0.144,10,49.8,0.99
,13:23:50,5,3590,931.8,1.02,13.3,7,21,0.137,10,49.8,0.98
,13:23:51,5,3590,932.8,1.01,13.3,7,21,0.135,10,49.8,0.97
,13:23:52,5,3590,933.8,1.01,13.3,7,21,0.136,10,49.8,0.97
,13:23:53,5,3590,934.8,1.02,13.3,7,21,0.141,10,49.8,0.98
,13:23:54,5,3590,935.8,1.02,13.3,7,21,0.147,10,49.8,0.98
,13:23:55,5,3590,936.8,1.02,13.3,7,21,0.147,10,49.8,0.98
,13:23:56,5,3590,937.8,1.01,13.3,7,21,0.146,10,49.8,0.98
,13:23:57,5,3590,938.8,1.02,13.3,7,21,0.147,10,49.8,0.98
,13:23:58,5,3590,939.8,1.03,13.3,7,21,0.148,10,49.8,0.99
,13:23:59,5,3590,940.8,1.03,13.3,7,21,0.144,10,49.8,0.99
,13:24:00,5,3590,941.8,1.03,13.3,7,21,0.143,10,49.8,0.99
,13:24:01,5,3590,942.8,1.02,13.3,7,21,0.142,10,49.8,0.98
,13:24:02,5,3590,943.8,1.02,13.3,7,21,0.147,10,49.8,0.98
,13:24:03,5,3590,944.8,1.02,13.3,7,21,0.142,10,49.8,0.99
,13:24:04,5,3590,945.8,1.03,13.3,7,21,0.143,10,49.8,0.99
,13:24:05,5,3590,946.8,1.02,13.3,7,21,0.142,10,49.8,0.99
,13:24:06,5,3590,947.8,1.01,13.3,7,21,0.141,10,49.8,0.98
,13:24:07,5,3590,948.8,1.02,13.3,7,21,0.137,10,49.8,0.98
,13:24:08,5,3590,949.8,1.02,13.3,7,21,0.142,10,49.8,0.99
,13:24:09,5,3590,950.8,1.02,13.3,7,21,0.142,10,49.8,0.99
,13:24:10,5,3590,951.8,1.01,13.3,7,21,0.146,10,49.8,0.98
,13:24:11,5,3590,952.8,1.01,13.3,7,21,0.146,10,49.8,0.97
,13:24:12,5,3590,953.8,1.01,13.3,7,21,0.146,10,49.8,0.98
,13:24:13,5,3590,954.8,1.02,13.3,7,21,0.147,10,49.8,0.98
,13:24:14,5,3590,955.8,1.02,13.3,7,21,0.147,10,49.8,0.98
,13:24:15,5,3590,956.8,1.02,13.3,7,21,0.147,10,49.8,0.98
,13:24:16,5,3590,957.8,1.03,13.3,7,21,0.148,10,49.8,0.99
,13:24:17,5,3590,958.8,1.04,13.3,7,21,0.15,10,49.8,1
,13:24:18,5,3590,959.8,1.03,13.3,7,21,0.144,10,49.8,1
,13:24:19,5,3590,960.8,1.03,13.3,7,21,0.143,10,49.8,0.99
,13:24:20,5,3590,961.8,1.03,13.3,7,21,0.143,10,49.8,0.99
,13:24:21,5,3590,962.8,1.03,13.3,7,21,0.148,10,49.8,0.99
,13:24:22,5,3590,963.8,1.03,13.3,7,21,0.149,10,49.8,1
,13:24:23,5,3590,964.8,1.03,13.3,7,21,0.149,10,49.8,0.99
,13:24:24,5,3590,965.8,1.03,13.3,7,21,0.149,10,49.8,0.99
,13:24:25,5,3590,966.8,1.01,13.3,7,21,0.146,10,49.8,0.97
,13:24:26,5,3590,967.8,0.99,13.3,7,21,0.142,10,49.8,0.95
,13:24:27,5,3590,968.8,0.97,13.3,7,21,0.135,10,49.8,0.94
,13:24:28,5,3590,969.8,0.98,13.3,7,21,0.141,10,49.8,0.94
,13:24:29,5,3590,970.8,0.96,13.3,7,21,0.139,10,49.8,0.93
,13:24:30,5,3590,971.8,0.94,13.3,7,21,0.135,10,49.8,0.91
,13:24:31,5,3590,972.8,0.93,13.3,7,21,0.129,10,49.8,0.89
,13:24:32,5,3590,973.8,0.94,13.3,7,21,0.131,10,49.8,0.91
,13:24:33,5,3590,974.8,0.95,13.3,7,21,0.133,10,49.8,0.92
,13:24:34,5,3590,975.8,0.95,13.3,7,21,0.128,10,49.8,0.92
,13:24:35,5,3590,976.8,0.95,13.3,7,21,0.133,10,49.8,0.92
,13:24:36,5,3590,977.8,0.96,13.3,7,21,0.133,10,49.8,0.92
,13:24:37,5,3590,978.8,0.95,13.3,7,21,0.128,10,49.8,0.92
,13:24:38,5,3590,979.8,0.95,13.3,7,21,0.127,10,49.8,0.91
,13:24:39,5,3590,980.8,0.95,13.3,7,21,0.132,10,49.8,0.91
,13:24:40,5,3590,981.8,0.95,13.3,7,21,0.137,10,49.8,0.92
,13:24:41,5,3590,982.8,0.96,13.3,7,21,0.139,10,49.8,0.93
,13:24:42,5,3590,983.8,0.96,13.3,7,21,0.139,10,49.8,0.93
,13:24:43,5,3590,984.8,0.96,13.3,7,21,0.139,10,49.8,0.93
,13:24:44,5,3590,985.8,0.96,13.3,7,21,0.138,10,49.8,0.92
,13:24:45,5,3590,986.8,0.95,13.3,7,21,0.137,10,49.8,0.92
,13:24:46,5,3590,987.8,0.95,13.3,7,21,0.137,10,49.8,0.91
,13:24:47,5,3590,988.8,0.94,13.3,7,21,0.135,10,49.8,0.91
,13:24:48,5,3590,989.8,0.94,13.3,7,21,0.135,10,49.8,0.91
,13:24:49,5,3590,990.8,0.95,13.3,7,21,0.137,10,49.8,0.91
,13:24:50,5,3590,991.8,0.96,13.3,7,21,0.133,10,49.8,0.92
,13:24:51,5,3590,992.8,0.96,13.3,7,21,0.134,10,49.8,0.93
,13:24:52,5,3590,993.8,0.97,13.3,7,21,0.134,10,49.8,0.93
,13:24:53,5,3590,994.8,0.98,13.3,7,21,0.131,10,49.8,0.94
,13:24:54,5,3590,995.8,0.97,13.3,8,21,0.126,10,49.8,0.94
,13:24:55,5,3590,996.8,0.97,13.3,8,21,0.126,10,49.8,0.93
,13:24:56,5,3590,997.8,0.97,13.3,7,21,0.13,10,49.8,0.93
,13:24:57,5,3590,998.8,0.98,13.3,7,21,0.136,10,49.8,0.94
,13:24:58,5,3590,999.8,0.98,13.3,7,21,0.142,10,49.8,0.95
,13:24:59,5,3590,1000.8,0.98,13.3,7,21,0.141,10,49.8,0.94
,13:25:00,5,3590,1001.8,0.98,13.3,7,21,0.146,10,49.8,0.94
,13:25:01,5,3590,1002.8,0.97,13.3,7,21,0.146,10,49.8,0.94
,13:25:02,5,3590,1003.8,0.98,13.3,7,21,0.146,10,49.8,0.94
,13:25:03,5,3590,1004.8,0.98,13.3,7,21,0.142,10,49.8,0.95
,13:25:04,5,3590,1005.8,0.99,13.3,7,21,0.143,10,49.8,0.96
,13:25:05,5,3590,1006.8,0.98,13.3,7,21,0.137,10,49.8,0.95
,13:25:06,5,3590,1007.8,0.97,13.3,7,21,0.14,10,49.8,0.93
,13:25:07,5,3590,1008.8,0.96,13.3,7,21,0.139,10,49.8,0.93
,13:25:08,5,3590,1009.8,0.97,13.3,7,21,0.14,10,49.8,0.94
,13:25:09,5,3590,1010.8,0.98,13.3,7,21,0.142,10,49.8,0.95
,13:25:10,5,3590,1011.8,0.98,13.3,7,21,0.142,10,49.8,0.95
,13:25:11,5,3590,1012.8,0.99,13.3,7,21,0.138,10,49.8,0.95
,13:25:12,5,3590,1013.8,0.98,13.3,7,21,0.137,10,49.8,0.95
,13:25:13,5,3590,1014.8,0.99,13.3,7,21,0.142,10,49.8,0.95
,13:25:14,5,3590,1015.8,0.97,13.3,7,21,0.14,10,49.8,0.93
,13:25:15,5,3590,1016.8,0.97,13.3,7,21,0.14,10,49.8,0.93
,13:25:16,5,3590,1017.8,0.97,13.3,7,21,0.139,10,49.8,0.93
,13:25:17,5,3590,1018.8,0.97,13.3,7,21,0.134,10,49.8,0.93
,13:25:18,5,3590,1019.8,0.97,13.3,7,21,0.135,10,49.8,0.93
,13:25:19,5,3590,1020.8,0.97,13.3,7,21,0.14,10,49.8,0.94
,13:25:20,5,3590,1021.8,0.98,13.3,7,21,0.142,10,49.8,0.95
,13:25:21,5,3590,1022.8,0.99,13.3,7,21,0.143,10,49.8,0.96
,13:25:22,5,3590,1023.8,1,13.3,7,21,0.139,10,49.8,0.97
,13:25:23,5,3590,1024.8,1,13.3,7,21,0.139,10,49.8,0.97
,13:25:24,5,3590,1025.8,1,13.3,7,21,0.14,10,49.8,0.97
,13:25:25,5,3590,1026.8,1,13.3,7,21,0.139,10,49.8,0.96
,13:25:26,5,3590,1027.8,1,13.3,7,21,0.14,10,49.8,0.97
,13:25:27,5,3590,1028.8,1,13.3,7,21,0.139,10,49.8,0.97
,13:25:28,5,3590,1029.8,1,13.3,7,21,0.145,10,49.8,0.97
,13:25:29,5,3590,1030.8,1.01,13.3,7,21,0.146,10,49.8,0.97
,13:25:30,5,3590,1031.8,1.01,13.3,7,21,0.14,10,49.8,0.97
,13:25:31,5,3590,1032.8,1.01,13.3,7,21,0.14,10,49.8,0.97
,13:25:32,5,3590,1033.8,0.99,13.3,7,21,0.143,10,49.8,0.96
,13:25:33,5,3590,1034.8,0.99,13.3,7,21,0.143,10,49.8,0.96
,13:25:34,5,3590,1035.8,1,13.3,7,21,0.14,10,49.8,0.97
,13:25:35,5,3590,1036.8,1.01,13.3,7,21,0.141,10,49.8,0.98
,13:25:36,5,3590,1037.8,1.02,13.3,7,21,0.141,10,49.8,0.98
,13:25:37,5,3590,1038.8,1.02,13.3,7,21,0.141,10,49.8,0.98
,13:25:38,5,3590,1039.8,1.01,13.3,7,21,0.146,10,49.8,0.97
,13:25:39,5,3590,1040.8,1.01,13.3,7,21,0.14,10,49.8,0.97
,13:25:40,5,3590,1041.8,1,13.3,7,21,0.135,10,49.8,0.96
,13:25:41,5,3590,1042.8,1,13.3,7,21,0.134,10,49.8,0.96
,13:25:42,5,3590,1043.8,1,13.3,7,21,0.139,10,49.8,0.96
,13:25:43,5,3590,1044.8,1,13.3,7,21,0.139,10,49.8,0.96
,13:25:44,5,3590,1045.8,0.99,13.3,7,21,0.143,10,49.8,0.96
,13:25:45,5,3590,1046.8,0.98,13.3,7,21,0.141,10,49.8,0.94
,13:25:46,5,3590,1047.8,0.97,13.3,7,21,0.139,10,49.8,0.93
,13:25:47,5,3590,1048.8,0.98,13.3,7,21,0.141,10,49.8,0.94
,13:25:48,5,3590,1049.8,0.98,13.3,7,21,0.142,10,49.8,0.95
,13:25:49,5,3590,1050.8,1,13.3,7,21,0.139,10,49.8,0.96
,13:25:50,5,3590,1051.8,0.99,13.3,7,21,0.137,10,49.8,0.95
,13:25:51,5,3590,1052.8,0.98,13.3,7,21,0.137,10,49.8,0.95
,13:25:52,5,3590,1053.8,0.97,13.3,7,21,0.135,10,49.8,0.94
,13:25:53,5,3590,1054.8,0.97,13.3,7,21,0.131,10,49.8,0.94
,13:25:54,5,3590,1055.8,0.98,13.3,7,21,0.136,10,49.8,0.94
,13:25:55,5,3590,1056.8,0.98,13.3,7,21,0.141,10,49.8,0.94
,13:25:56,5,3590,1057.8,0.98,13.3,7,21,0.142,10,49.8,0.95
,13:25:57,5,3590,1058.8,0.99,13.3,7,21,0.143,10,49.8,0.96
,13:25:58,5,3590,1059.8,1,13.3,7,21,0.145,10,49.8,0.97
,13:25:59,5,3590,1060.8,1,13.3,7,21,0.139,10,49.8,0.96
,13:26:00,5,3590,1061.8,1,13.3,7,21,0.139,10,49.8,0.97
,13:26:01,5,3590,1062.8,0.99,13.3,7,21,0.138,10,49.9,0.96
,13:26:02,5,3590,1063.8,1,13.3,7,21,0.139,10,49.8,0.96
,13:26:03,5,3590,1064.8,0.99,13.3,7,21,0.138,10,49.8,0.96
,13:26:04,5,3590,1065.8,0.98,13.3,7,21,0.137,10,49.8,0.95
,13:26:05,5,3590,1066.8,0.99,13.3,7,21,0.133,10,49.8,0.95
,13:26:06,5,3590,1067.8,0.98,13.3,7,21,0.132,10,49.8,0.95
,13:26:07,5,3590,1068.8,0.99,13.3,7,21,0.138,10,49.8,0.96
,13:26:08,5,3590,1069.8,1,13.3,7,21,0.139,10,49.8,0.96
,13:26:09,5,3590,1070.8,1.01,13.3,7,21,0.145,10,49.8,0.97
,13:26:10,5,3590,1071.8,1.01,13.3,7,21,0.146,10,49.8,0.97
,13:26:11,5,3590,1072.8,1,13.3,7,21,0.145,10,49.8,0.97
,13:26:12,5,3590,1073.8,0.99,13.3,7,21,0.143,10,49.8,0.96
,13:26:13,5,3590,1074.8,0.98,13.3,7,21,0.142,10,49.8,0.95
,13:26:14,5,3590,1075.8,0.99,13.3,7,21,0.143,10,49.8,0.95
,13:26:15,5,3590,1076.8,0.99,13.3,7,21,0.143,10,49.8,0.96
,13:26:16,5,3590,1077.8,1,13.3,7,21,0.145,10,49.8,0.97
,13:26:17,5,3590,1078.8,1.01,13.3,7,21,0.146,10,49.8,0.98
,13:26:18,5,3590,1079.8,1.02,13.3,7,21,0.142,10,49.8,0.99
,13:26:19,5,3590,1080.8,1.02,13.3,7,21,0.137,10,49.8,0.98
,13:26:20,5,3590,1081.8,1.01,13.3,7,21,0.135,10,49.8,0.97
,13:26:21,5,3590,1082.8,1,13.3,7,21,0.134,10,49.8,0.96
,13:26:22,5,3590,1083.8,0.99,13.3,7,21,0.138,10,49.8,0.96
,13:26:23,5,3590,1084.8,0.99,13.3,7,21,0.143,10,49.8,0.96
,13:26:24,5,3590,1085.8,0.99,13.3,7,21,0.143,10,49.8,0.95
,13:26:25,5,3590,1086.8,0.99,13.3,7,21,0.143,10,49.8,0.95
,13:26:26,5,3590,1087.8,0.99,13.3,7,21,0.143,10,49.8,0.95
,13:26:27,5,3590,1088.8,0.99,13.3,7,21,0.143,10,49.8,0.96
,13:26:28,5,3590,1089.8,0.99,13.3,7,21,0.143,10,49.8,0.95
,13:26:29,5,3590,1090.8,0.98,13.3,7,21,0.136,10,49.8,0.94
,13:26:30,5,3590,1091.8,0.97,13.3,7,21,0.131,10,49.8,0.94
,13:26:31,5,3590,1092.8,0.99,13.3,7,21,0.137,10,49.8,0.95
,13:26:32,5,3590,1093.8,1.01,13.3,7,21,0.145,10,49.8,0.97
,13:26:33,5,3590,1094.8,1.02,13.3,7,21,0.147,10,49.8,0.98
,13:26:34,5,3590,1095.8,1.02,13.3,7,21,0.147,10,49.8,0.98
,13:26:35,5,3590,1096.8,1.01,13.3,7,21,0.145,10,49.8,0.97
,13:26:36,5,3590,1097.8,1,13.3,7,21,0.144,10,49.9,0.96
,13:26:37,5,3590,1098.8,0.99,13.3,7,21,0.142,10,49.8,0.95
,13:26:38,5,3590,1099.8,0.97,13.3,7,21,0.136,10,49.8,0.94
,13:26:39,5,3590,1100.8,0.97,13.3,7,21,0.131,10,49.8,0.94
,13:26:40,5,3590,1101.8,0.97,13.3,7,21,0.136,10,49.8,0.94
,13:26:41,5,3590,1102.8,0.99,13.3,7,21,0.142,10,49.8,0.95
,13:26:42,5,3590,1103.8,0.98,13.3,7,21,0.142,10,49.8,0.95
,13:26:43,5,3590,1104.8,0.98,13.3,7,21,0.142,10,49.8,0.95
,13:26:44,5,3590,1105.8,0.98,13.3,7,21,0.141,10,49.8,0.94
,13:26:45,5,3590,1106.8,0.99,13.3,7,21,0.138,10,49.8,0.96
,13:26:46,5,3590,1107.8,1.01,13.3,7,21,0.14,10,49.8,0.97
,13:26:47,5,3590,1108.8,1.02,13.3,7,21,0.137,10,49.8,0.99
,13:26:48,5,3590,1109.8,1.02,13.3,7,21,0.142,10,49.8,0.99
,13:26:49,5,3590,1110.8,1.02,13.3,7,21,0.147,10,49.8,0.98
,13:26:50,5,3590,1111.8,1.02,13.3,7,21,0.147,10,49.8,0.99
,13:26:51,5,3590,1112.8,1.02,13.3,7,21,0.142,10,49.8,0.98
,13:26:52,5,3590,1113.8,1.01,13.3,7,21,0.141,10,49.8,0.98
,13:26:53,5,3590,1114.8,1,13.3,7,21,0.134,10,49.8,0.96
,13:26:54,5,3590,1115.8,0.99,13.3,7,21,0.138,10,49.8,0.96
,13:26:55,5,3590,1116.8,1,13.3,7,21,0.139,10,49.8,0.96
,13:26:56,5,3590,1117.8,1,13.3,7,21,0.139,10,49.8,0.96
,13:26:57,5,3590,1118.8,1,13.3,7,21,0.144,10,49.8,0.96
,13:26:58,5,3590,1119.8,0.99,13.3,7,21,0.143,10,49.8,0.96
,13:26:59,5,3590,1120.8,0.99,13.3,7,21,0.138,10,49.8,0.95
,13:27:00,5,3590,1121.8,0.98,13.3,7,21,0.137,10,49.8,0.95
,13:27:01,5,3590,1122.8,0.98,13.3,7,21,0.137,10,49.8,0.94
,13:27:02,5,3590,1123.8,0.97,13.3,7,21,0.14,10,49.8,0.94
,13:27:03,5,3590,1124.8,0.97,13.3,7,21,0.139,10,49.8,0.93
,13:27:04,5,3590,1125.8,0.96,13.3,7,21,0.139,10,49.8,0.93
,13:27:05,5,3590,1126.8,0.97,13.3,7,21,0.14,10,49.8,0.94
,13:27:06,5,3590,1127.8,0.98,13.3,7,21,0.132,10,49.8,0.95
,13:27:07,5,3590,1128.8,0.99,13.3,7,21,0.138,10,49.8,0.95
,13:27:08,5,3590,1129.8,0.99,13.3,7,21,0.138,10,49.8,0.95
,13:27:09,5,3590,1130.8,0.97,13.3,7,21,0.141,10,49.8,0.94
,13:27:10,5,3590,1131.8,0.97,13.3,7,21,0.134,10,49.8,0.93
,13:27:11,5,3590,1132.8,0.97,13.3,7,21,0.14,10,49.8,0.94
,13:27:12,5,3590,1133.8,0.98,13.3,7,21,0.136,10,49.8,0.94
,13:27:13,5,3590,1134.8,0.98,13.3,7,21,0.136,10,49.8,0.94
,13:27:14,5,3590,1135.8,0.98,13.3,7,21,0.136,10,49.8,0.94
,13:27:15,5,3590,1136.8,0.96,13.3,7,21,0.139,10,49.8,0.93
,13:27:16,5,3590,1137.8,0.95,13.3,7,21,0.137,10,49.8,0.92
,13:27:17,5,3590,1138.8,0.95,13.3,7,21,0.137,10,49.8,0.91
,13:27:18,5,3590,1139.8,0.95,13.3,7,21,0.132,10,49.8,0.92
,13:27:19,5,3590,1140.8,0.96,13.3,7,21,0.134,10,49.8,0.93
,13:27:20,5,3590,1141.8,0.98,13.3,7,21,0.136,10,49.8,0.94
,13:27:21,5,3590,1142.8,0.99,13.3,7,21,0.143,10,49.8,0.96
,13:27:22,5,3590,1143.8,0.99,13.3,7,21,0.143,10,49.8,0.96
,13:27:23,5,3590,1144.8,0.99,13.3,7,21,0.143,10,49.8,0.96
,13:27:24,5,3590,1145.8,1.01,13.3,7,21,0.14,10,49.8,0.97
,13:27:25,5,3590,1146.8,1.02,13.3,7,21,0.147,10,49.8,0.99
,13:27:26,5,3590,1147.8,1.03,13.3,7,21,0.149,10,49.8,1
,13:27:27,5,3590,1148.8,1.03,13.3,7,21,0.144,10,49.8,0.99
,13:27:28,5,3590,1149.8,1.03,13.3,7,21,0.143,10,49.8,0.99
,13:27:29,5,3590,1150.8,1.01,13.3,7,21,0.141,10,49.8,0.97
,13:27:30,5,3590,1151.8,0.99,13.3,7,21,0.143,10,49.8,0.96
,13:27:31,5,3590,1152.8,0.98,13.3,7,21,0.142,10,49.8,0.95
,13:27:32,5,3590,1153.8,0.99,13.3,7,21,0.137,10,49.8,0.95
,13:27:33,5,3590,1154.8,1.01,13.3,7,21,0.14,10,49.8,0.97
,13:27:34,5,3590,1155.8,1.01,13.3,7,21,0.14,10,49.8,0.97
,13:27:35,5,3590,1156.8,1,13.3,7,21,0.145,10,49.8,0.97
,13:27:36,5,3590,1157.8,0.99,13.3,7,21,0.143,10,49.8,0.96
,13:27:37,5,3590,1158.8,1,13.3,7,21,0.139,10,49.9,0.97
,13:27:38,5,3590,1159.8,1,13.3,7,21,0.134,10,49.8,0.96
,13:27:39,5,3590,1160.8,0.98,13.3,7,21,0.136,10,49.8,0.94
,13:27:40,5,3590,1161.8,0.95,13.3,7,21,0.137,10,49.8,0.91
,13:27:41,5,3590,1162.8,0.94,13.3,7,21,0.135,10,49.8,0.9
,13:27:42,5,3590,1163.8,0.95,13.3,7,21,0.132,10,49.8,0.91
,13:27:43,5,3590,1164.8,0.96,13.3,7,21,0.133,10,49.8,0.92
,13:27:44,5,3590,1165.8,0.99,13.3,7,21,0.133,10,49.8,0.96
,13:27:45,5,3590,1166.8,1.01,13.3,7,21,0.135,10,49.8,0.97
,13:27:46,5,3590,1167.8,1.02,13.3,7,21,0.142,10,49.8,0.99
,13:27:47,5,3590,1168.8,1.01,13.3,7,21,0.146,10,49.8,0.97
,13:27:48,5,3590,1169.8,0.99,13.3,7,21,0.143,10,49.8,0.95
,13:27:49,5,3590,1170.8,0.98,13.3,7,21,0.137,10,49.8,0.95
,13:27:50,5,3590,1171.8,0.99,13.3,7,21,0.138,10,49.8,0.96
,13:27:51,5,3590,1172.8,1,13.3,7,21,0.139,10,49.8,0.96
,13:27:52,5,3590,1173.8,0.99,13.3,7,21,0.143,10,49.8,0.95
,13:27:53,5,3590,1174.8,0.98,13.3,7,21,0.141,10,49.8,0.94
,13:27:54,5,3590,1175.8,0.96,13.3,7,21,0.139,10,49.8,0.93
,13:27:55,5,3590,1176.8,0.96,13.3,7,21,0.129,10,49.8,0.92
,13:27:56,5,3590,1177.8,0.96,13.3,7,21,0.129,10,49.8,0.92
,13:27:57,5,3590,1178.8,0.96,13.3,7,21,0.133,10,49.8,0.92
,13:27:58,5,3590,1179.8,0.96,13.3,7,21,0.139,10,49.8,0.93
,13:27:59,5,3590,1180.8,0.97,13.3,7,21,0.135,10,49.8,0.94
,13:28:00,5,3590,1181.8,0.98,13.3,7,21,0.142,10,49.8,0.95
,13:28:01,5,3590,1182.8,0.98,13.3,7,21,0.142,10,49.8,0.95
,13:28:02,5,3590,1183.8,0.98,13.3,7,21,0.137,10,49.8,0.95
,13:28:03,5,3590,1184.8,0.98,13.3,7,21,0.141,10,49.8,0.94
,13:28:04,5,3590,1185.8,0.98,13.3,7,21,0.141,10,49.8,0.94
,13:28:05,5,3590,1186.8,0.99,13.3,7,21,0.149,10,49.8,0.96
,13:28:06,5,3590,1187.8,1,13.3,7,21,0.144,10,49.8,0.96
,13:28:07,5,3590,1188.8,1,13.3,7,21,0.139,10,49.8,0.96
,13:28:08,5,3590,1189.8,0.99,13.3,7,21,0.133,10,49.8,0.96
,13:28:09,5,3590,1190.8,0.99,13.3,7,21,0.138,10,49.8,0.95
,13:28:10,5,3590,1191.8,0.98,13.3,7,21,0.142,10,49.8,0.95
,13:28:11,5,3590,1192.8,0.98,13.3,7,21,0.142,10,49.8,0.95
,13:28:12,5,3590,1193.8,0.98,13.3,7,21,0.142,10,49.8,0.95
,13:28:13,5,3590,1194.8,0.98,13.3,7,21,0.136,10,49.8,0.94
,13:28:14,5,3590,1195.8,0.97,13.3,7,21,0.135,10,49.8,0.94
,13:28:15,5,3590,1196.8,0.97,13.3,7,21,0.134,10,49.8,0.93
